ID	FORM	LEMMA	CPOS	POS	FEATS	HEAD	DEPREL	PHEAD	PDEPREL	ID_TOKEN_NELL_INTERVENTO	CUE	SCOPE
12	speciale	_	_	_	_	11	amod	_	_	12	O	_
13	,	_	_	_	_	6	punct	_	_	13	O	_
14-15	ai	_	_	_	_	_	_	_	_	_	_	_
14	a	_	_	_	_	16	case	_	_	14	O	_
15	i	_	_	_	_	16	det	_	_	15	O	_
16	sensi	_	_	_	_	6	obl	_	_	16	O	_
17-18	dell'	_	_	_	_	_	_	_	_	_	_	_
17	di	_	_	_	_	19	case	_	_	17	O	_
18	l'	_	_	_	_	19	det	_	_	18	O	_
19	articolo	_	_	_	_	16	nmod	_	_	19	O	_
20	22	_	_	_	_	19	nummod	_	_	20	O	_
21	,	_	_	_	_	19	punct	_	_	21	O	_
22	comma	_	_	_	_	19	nmod	_	_	22	O	_
23	2	_	_	_	_	22	nummod	_	_	23	O	_
24	,	_	_	_	_	19	punct	_	_	24	O	_
25-26	del	_	_	_	_	_	_	_	_	_	_	_
25	di	_	_	_	_	27	case	_	_	25	O	_
26	il	_	_	_	_	27	det	_	_	26	O	_
27	Regolamento	_	_	_	_	19	nmod	_	_	27	O	_
28	.	_	_	_	_	6	punct	_	_	28	O	_
# sent_id = 2												
# text = La Conferenza dei presidenti di gruppo, nelle riunioni del 3 e del 10 aprile, ha convenuto di procedere all'istituzione, a norma dell'articolo 22, comma 2, del Regolamento, di una Commissione speciale per l'esame del Documento di economia e finanza, che deve essere ancora presentato dal Governo, e dei seguenti atti urgenti, che il Governo ha trasmesso alla Camera ai fini dell'espressione del parere:												
1	La	_	_	_	_	2	det	_	_	29	O	_
2	Conferenza	_	_	_	_	22	nsubj	_	_	30	O	_
3-4	dei	_	_	_	_	_	_	_	_	_	_	_
3	di	_	_	_	_	5	case	_	_	31	O	_
4	i	_	_	_	_	5	det	_	_	32	O	_
5	presidenti	_	_	_	_	2	nmod	_	_	33	O	_
6	di	_	_	_	_	7	case	_	_	34	O	_
7	gruppo	_	_	_	_	5	nmod	_	_	35	O	_
8	,	_	_	_	_	2	punct	_	_	36	O	_
9-10	nelle	_	_	_	_	_	_	_	_	_	_	_
9	in	_	_	_	_	11	case	_	_	37	O	_
10	le	_	_	_	_	11	det	_	_	38	O	_
11	riunioni	_	_	_	_	22	obl	_	_	39	O	_
12-13	del	_	_	_	_	_	_	_	_	_	_	_
12	di	_	_	_	_	14	case	_	_	40	O	_
13	il	_	_	_	_	14	det	_	_	41	O	_
14	3	_	_	_	_	11	nmod	_	_	42	O	_
15	e	_	_	_	_	18	cc	_	_	43	O	_
16-17	del	_	_	_	_	_	_	_	_	_	_	_
16	di	_	_	_	_	18	case	_	_	44	O	_
17	il	_	_	_	_	18	det	_	_	45	O	_
18	10	_	_	_	_	14	conj	_	_	46	O	_
19	aprile	_	_	_	_	18	flat	_	_	47	O	_
20	,	_	_	_	_	11	punct	_	_	48	O	_
21	ha	_	_	_	_	22	aux	_	_	49	O	_
22	convenuto	_	_	_	_	0	root	_	_	50	O	_
23	di	_	_	_	_	24	mark	_	_	51	O	_
24	procedere	_	_	_	_	22	xcomp	_	_	52	O	_
25-26	all'	_	_	_	_	_	_	_	_	_	_	_
25	a	_	_	_	_	27	case	_	_	53	O	_
26	l'	_	_	_	_	27	det	_	_	54	O	_
27	istituzione	_	_	_	_	24	obl	_	_	55	O	_
28	,	_	_	_	_	27	punct	_	_	56	O	_
29	a	_	_	_	_	30	case	_	_	57	O	_
30	norma	_	_	_	_	27	nmod	_	_	58	O	_
31-32	dell'	_	_	_	_	_	_	_	_	_	_	_
31	di	_	_	_	_	33	case	_	_	59	O	_
32	l'	_	_	_	_	33	det	_	_	60	O	_
33	articolo	_	_	_	_	30	nmod	_	_	61	O	_
34	22	_	_	_	_	33	nummod	_	_	62	O	_
35	,	_	_	_	_	33	punct	_	_	63	O	_
36	comma	_	_	_	_	33	nmod	_	_	64	O	_
37	2	_	_	_	_	36	nummod	_	_	65	O	_
38	,	_	_	_	_	33	punct	_	_	66	O	_
39-40	del	_	_	_	_	_	_	_	_	_	_	_
39	di	_	_	_	_	41	case	_	_	67	O	_
40	il	_	_	_	_	41	det	_	_	68	O	_
41	Regolamento	_	_	_	_	33	nmod	_	_	69	O	_
42	,	_	_	_	_	27	punct	_	_	70	O	_
43	di	_	_	_	_	45	case	_	_	71	O	_
44	una	_	_	_	_	45	det	_	_	72	O	_
45	Commissione	_	_	_	_	27	nmod	_	_	73	O	_
46	speciale	_	_	_	_	45	amod	_	_	74	O	_
47	per	_	_	_	_	49	case	_	_	75	O	_
48	l'	_	_	_	_	49	det	_	_	76	O	_
49	esame	_	_	_	_	45	nmod	_	_	77	O	_
50-51	del	_	_	_	_	_	_	_	_	_	_	_
50	di	_	_	_	_	52	case	_	_	78	O	_
51	il	_	_	_	_	52	det	_	_	79	O	_
52	Documento	_	_	_	_	49	nmod	_	_	80	O	_
53	di	_	_	_	_	54	case	_	_	81	O	_
54	economia	_	_	_	_	52	nmod	_	_	82	O	_
55	e	_	_	_	_	56	cc	_	_	83	O	_
56	finanza	_	_	_	_	54	conj	_	_	84	O	_
57	,	_	_	_	_	52	punct	_	_	85	O	_
58	che	_	_	_	_	62	nsubj:pass	_	_	86	O	_
59	deve	_	_	_	_	62	aux	_	_	87	O	_
60	essere	_	_	_	_	62	aux:pass	_	_	88	O	_
61	ancora	_	_	_	_	62	advmod	_	_	89	O	_
62	presentato	_	_	_	_	52	acl:relcl	_	_	90	O	_
63-64	dal	_	_	_	_	_	_	_	_	_	_	_
63	da	_	_	_	_	65	case	_	_	91	O	_
64	il	_	_	_	_	65	det	_	_	92	O	_
65	Governo	_	_	_	_	62	obl:agent	_	_	93	O	_
66	,	_	_	_	_	71	punct	_	_	94	O	_
67	e	_	_	_	_	71	cc	_	_	95	O	_
68-69	dei	_	_	_	_	_	_	_	_	_	_	_
68	di	_	_	_	_	71	case	_	_	96	O	_
69	i	_	_	_	_	71	det	_	_	97	O	_
70	seguenti	_	_	_	_	71	amod	_	_	98	O	_
71	atti	_	_	_	_	45	conj	_	_	99	O	_
72	urgenti	_	_	_	_	71	amod	_	_	100	O	_
73	,	_	_	_	_	71	punct	_	_	101	O	_
74	che	_	_	_	_	78	obj	_	_	102	O	_
75	il	_	_	_	_	76	det	_	_	103	O	_
76	Governo	_	_	_	_	78	nsubj	_	_	104	O	_
77	ha	_	_	_	_	78	aux	_	_	105	O	_
78	trasmesso	_	_	_	_	71	acl:relcl	_	_	106	O	_
79-80	alla	_	_	_	_	_	_	_	_	_	_	_
79	a	_	_	_	_	81	case	_	_	107	O	_
80	la	_	_	_	_	81	det	_	_	108	O	_
81	Camera	_	_	_	_	78	obl	_	_	109	O	_
82-83	ai	_	_	_	_	_	_	_	_	_	_	_
82	a	_	_	_	_	84	case	_	_	110	O	_
83	i	_	_	_	_	84	det	_	_	111	O	_
84	fini	_	_	_	_	78	obl	_	_	112	O	_
85-86	dell'	_	_	_	_	_	_	_	_	_	_	_
85	di	_	_	_	_	87	case	_	_	113	O	_
86	l'	_	_	_	_	87	det	_	_	114	O	_
87	espressione	_	_	_	_	84	nmod	_	_	115	O	_
88-89	del	_	_	_	_	_	_	_	_	_	_	_
88	di	_	_	_	_	90	case	_	_	116	O	_
89	il	_	_	_	_	90	det	_	_	117	O	_
90	parere	_	_	_	_	87	nmod	_	_	118	O	_
91	:	_	_	_	_	22	punct	_	_	119	O	_
# sent_id = 3												
# text = schema di programma pluriennale in materia di aeromobili a pilotaggio remoto (AG2);												
1	schema	_	_	_	_	0	root	_	_	120	O	_
2	di	_	_	_	_	3	case	_	_	121	O	_
3	programma	_	_	_	_	1	nmod	_	_	122	O	_
4	pluriennale	_	_	_	_	3	amod	_	_	123	O	_
5	in	_	_	_	_	6	case	_	_	124	O	_
6	materia	_	_	_	_	3	nmod	_	_	125	O	_
7	di	_	_	_	_	8	case	_	_	126	O	_
8	aeromobili	_	_	_	_	6	nmod	_	_	127	O	_
9	a	_	_	_	_	10	case	_	_	128	O	_
10	pilotaggio	_	_	_	_	8	nmod	_	_	129	O	_
11	remoto	_	_	_	_	10	amod	_	_	130	O	_
12	(	_	_	_	_	13	punct	_	_	131	O	_
13	AG2	_	_	_	_	1	nummod	_	_	132	O	_
14	)	_	_	_	_	13	punct	_	_	133	O	_
15	;	_	_	_	_	1	punct	_	_	134	O	_
# sent_id = 4												
# text = schema di decreto legislativo recante attuazione di una direttiva europea sui lavoratori marittimi (AG3);
1	schema	_	_	_	_	0	root	_	_	135	O	_
2	di	_	_	_	_	3	case	_	_	136	O	_
3	decreto	_	_	_	_	1	nmod	_	_	137	O	_
4	legislativo	_	_	_	_	3	amod	_	_	138	O	_
5	recante	_	_	_	_	3	acl	_	_	139	O	_
6	attuazione	_	_	_	_	5	obj	_	_	140	O	_
7	di	_	_	_	_	9	case	_	_	141	O	_
8	una	_	_	_	_	9	det	_	_	142	O	_
9	direttiva	_	_	_	_	6	nmod	_	_	143	O	_
10	europea	_	_	_	_	9	amod	_	_	144	O	_
11-12	sui	_	_	_	_	_	_	_	_	_	_	_
11	su	_	_	_	_	13	case	_	_	145	O	_
12	i	_	_	_	_	13	det	_	_	146	O	_
13	lavoratori	_	_	_	_	9	nmod	_	_	147	O	_
14	marittimi	_	_	_	_	13	amod	_	_	148	O	_
15	(	_	_	_	_	16	punct	_	_	149	O	_
16	AG3	_	_	_	_	9	appos	_	_	150	O	_
17	)	_	_	_	_	16	punct	_	_	151	O	_
18	;	_	_	_	_	1	punct	_	_	152	O	_
# sent_id = 5												
# text = schema di decreto legislativo di attuazione di una direttiva europea sui pacchetti turistici e i servizi turistici (AG6);
1	schema	_	_	_	_	0	root	_	_	153	O	_
2	di	_	_	_	_	3	case	_	_	154	O	_
3	decreto	_	_	_	_	1	nmod	_	_	155	O	_
4	legislativo	_	_	_	_	3	amod	_	_	156	O	_
5	di	_	_	_	_	6	case	_	_	157	O	_
6	attuazione	_	_	_	_	3	nmod	_	_	158	O	_
7	di	_	_	_	_	9	case	_	_	159	O	_
8	una	_	_	_	_	9	det	_	_	160	O	_
9	direttiva	_	_	_	_	6	nmod	_	_	161	O	_
10	europea	_	_	_	_	9	amod	_	_	162	O	_
11-12	sui	_	_	_	_	_	_	_	_	_	_	_
11	su	_	_	_	_	13	case	_	_	163	O	_
12	i	_	_	_	_	13	det	_	_	164	O	_
13	pacchetti	_	_	_	_	9	nmod	_	_	165	O	_
14	turistici	_	_	_	_	13	amod	_	_	166	O	_
15	e	_	_	_	_	17	cc	_	_	167	O	_
16	i	_	_	_	_	17	det	_	_	168	O	_
17	servizi	_	_	_	_	13	conj	_	_	169	O	_
18	turistici	_	_	_	_	17	amod	_	_	170	O	_
19	(	_	_	_	_	20	punct	_	_	171	O	_
20	AG6	_	_	_	_	1	nummod	_	_	172	O	_
21	)	_	_	_	_	20	punct	_	_	173	O	_
22	;	_	_	_	_	1	punct	_	_	174	O	_
# sent_id = 6												
# text = schema di decreto legislativo di attuazione di una direttiva europea sulla distribuzione assicurativa (AG7);
1	schema	_	_	_	_	0	root	_	_	175	O	_
2	di	_	_	_	_	3	case	_	_	176	O	_
3	decreto	_	_	_	_	1	nmod	_	_	177	O	_
4	legislativo	_	_	_	_	3	amod	_	_	178	O	_
5	di	_	_	_	_	6	case	_	_	179	O	_
6	attuazione	_	_	_	_	3	nmod	_	_	180	O	_
7	di	_	_	_	_	9	case	_	_	181	O	_
8	una	_	_	_	_	9	det	_	_	182	O	_
9	direttiva	_	_	_	_	6	nmod	_	_	183	O	_
10	europea	_	_	_	_	9	amod	_	_	184	O	_
11-12	sulla	_	_	_	_	_	_	_	_	_	_	_
11	su	_	_	_	_	13	case	_	_	185	O	_
12	la	_	_	_	_	13	det	_	_	186	O	_
13	distribuzione	_	_	_	_	9	nmod	_	_	187	O	_
14	assicurativa	_	_	_	_	13	amod	_	_	188	O	_
15	(	_	_	_	_	16	punct	_	_	189	O	_
16	AG7	_	_	_	_	1	nummod	_	_	190	O	_
17	)	_	_	_	_	16	punct	_	_	191	O	_
18	;	_	_	_	_	1	punct	_	_	192	O	_
# sent_id = 7												
# text = schema di decreto legislativo di attuazione di una direttiva europea sull'uso dei dati del PNR ai fini di pubblica sicurezza e penali (AG8);
1	schema	_	_	_	_	0	root	_	_	193	O	_
2	di	_	_	_	_	3	case	_	_	194	O	_
3	decreto	_	_	_	_	1	nmod	_	_	195	O	_
4	legislativo	_	_	_	_	3	amod	_	_	196	O	_
5	di	_	_	_	_	6	case	_	_	197	O	_
6	attuazione	_	_	_	_	3	nmod	_	_	198	O	_
7	di	_	_	_	_	9	case	_	_	199	O	_
8	una	_	_	_	_	9	det	_	_	200	O	_
9	direttiva	_	_	_	_	6	nmod	_	_	201	O	_
10	europea	_	_	_	_	9	amod	_	_	202	O	_
11-12	sull'	_	_	_	_	_	_	_	_	_	_	_
11	su	_	_	_	_	13	case	_	_	203	O	_
12	l'	_	_	_	_	13	det	_	_	204	O	_
13	uso	_	_	_	_	9	nmod	_	_	205	O	_
14-15	dei	_	_	_	_	_	_	_	_	_	_	_
14	di	_	_	_	_	16	case	_	_	206	O	_
15	i	_	_	_	_	16	det	_	_	207	O	_
16	dati	_	_	_	_	13	nmod	_	_	208	O	_
17-18	del	_	_	_	_	_	_	_	_	_	_	_
17	di	_	_	_	_	19	case	_	_	209	O	_
18	il	_	_	_	_	19	det	_	_	210	O	_
19	PNR	_	_	_	_	16	nmod	_	_	211	O	_
20-21	ai	_	_	_	_	_	_	_	_	_	_	_
20	a	_	_	_	_	22	case	_	_	212	O	_
21	i	_	_	_	_	22	det	_	_	213	O	_
22	fini	_	_	_	_	13	nmod	_	_	214	O	_
23	di	_	_	_	_	25	case	_	_	215	O	_
24	pubblica	_	_	_	_	25	amod	_	_	216	O	_
25	sicurezza	_	_	_	_	22	nmod	_	_	217	O	_
26	e	_	_	_	_	27	cc	_	_	218	O	_
27	penali	_	_	_	_	25	conj	_	_	219	O	_
28	(	_	_	_	_	29	punct	_	_	220	O	_
29	AG8	_	_	_	_	1	nummod	_	_	221	O	_
30	)	_	_	_	_	29	punct	_	_	222	O	_
31	;	_	_	_	_	1	punct	_	_	223	O	_
# sent_id = 8												
# text = schema di decreto legislativo di attuazione di una direttiva europea sulla sicurezza delle reti e dei sistemi informativi (AG10);
1	schema	_	_	_	_	0	root	_	_	224	O	_
2	di	_	_	_	_	3	case	_	_	225	O	_
3	decreto	_	_	_	_	1	nmod	_	_	226	O	_
4	legislativo	_	_	_	_	3	amod	_	_	227	O	_
5	di	_	_	_	_	6	case	_	_	228	O	_
6	attuazione	_	_	_	_	3	nmod	_	_	229	O	_
7	di	_	_	_	_	9	case	_	_	230	O	_
8	una	_	_	_	_	9	det	_	_	231	O	_
9	direttiva	_	_	_	_	6	nmod	_	_	232	O	_
10	europea	_	_	_	_	9	amod	_	_	233	O	_
11-12	sulla	_	_	_	_	_	_	_	_	_	_	_
11	su	_	_	_	_	13	case	_	_	234	O	_
12	la	_	_	_	_	13	det	_	_	235	O	_
13	sicurezza	_	_	_	_	9	nmod	_	_	236	O	_
14-15	delle	_	_	_	_	_	_	_	_	_	_	_
14	di	_	_	_	_	16	case	_	_	237	O	_
15	le	_	_	_	_	16	det	_	_	238	O	_
16	reti	_	_	_	_	13	nmod	_	_	239	O	_
17	e	_	_	_	_	20	cc	_	_	240	O	_
18-19	dei	_	_	_	_	_	_	_	_	_	_	_
18	di	_	_	_	_	20	case	_	_	241	O	_
19	i	_	_	_	_	20	det	_	_	242	O	_
20	sistemi	_	_	_	_	16	conj	_	_	243	O	_
21	informativi	_	_	_	_	20	amod	_	_	244	O	_
22	(	_	_	_	_	23	punct	_	_	245	O	_
23	AG10	_	_	_	_	1	nummod	_	_	246	O	_
24	)	_	_	_	_	23	punct	_	_	247	O	_
25	;	_	_	_	_	1	punct	_	_	248	O	_
# sent_id = 9												
# text = schema di decreto legislativo di attuazione di una direttiva europea sulla riduzione degli inquinanti atmosferici (AG11);
1	schema	_	_	_	_	0	root	_	_	249	O	_
2	di	_	_	_	_	3	case	_	_	250	O	_
3	decreto	_	_	_	_	1	nmod	_	_	251	O	_
4	legislativo	_	_	_	_	3	amod	_	_	252	O	_
5	di	_	_	_	_	6	case	_	_	253	O	_
6	attuazione	_	_	_	_	3	nmod	_	_	254	O	_
7	di	_	_	_	_	9	case	_	_	255	O	_
8	una	_	_	_	_	9	det	_	_	256	O	_
9	direttiva	_	_	_	_	6	nmod	_	_	257	O	_
10	europea	_	_	_	_	9	amod	_	_	258	O	_
11-12	sulla	_	_	_	_	_	_	_	_	_	_	_
11	su	_	_	_	_	13	case	_	_	259	O	_
12	la	_	_	_	_	13	det	_	_	260	O	_
13	riduzione	_	_	_	_	9	nmod	_	_	261	O	_
14-15	degli	_	_	_	_	_	_	_	_	_	_	_
14	di	_	_	_	_	16	case	_	_	262	O	_
15	gli	_	_	_	_	16	det	_	_	263	O	_
16	inquinanti	_	_	_	_	13	nmod	_	_	264	O	_
17	atmosferici	_	_	_	_	16	amod	_	_	265	O	_
18	(	_	_	_	_	19	punct	_	_	266	O	_
19	AG11	_	_	_	_	1	nummod	_	_	267	O	_
20	)	_	_	_	_	19	punct	_	_	268	O	_
21	;	_	_	_	_	1	punct	_	_	269	O	_
# sent_id = 10												
# text = schema di decreto legislativo in materia di regime di incompatibilità degli amministratori giudiziari e degli altri organi della procedura concorsuale (AG13);
1	schema	_	_	_	_	0	root	_	_	270	O	_
2	di	_	_	_	_	3	case	_	_	271	O	_
3	decreto	_	_	_	_	1	nmod	_	_	272	O	_
4	legislativo	_	_	_	_	3	amod	_	_	273	O	_
5	in	_	_	_	_	6	case	_	_	274	O	_
6	materia	_	_	_	_	3	nmod	_	_	275	O	_
7	di	_	_	_	_	8	case	_	_	276	O	_
8	regime	_	_	_	_	6	nmod	_	_	277	O	_
9	di	_	_	_	_	10	case	_	_	278	O	_
10	incompatibilità	_	_	_	_	8	nmod	_	_	279	O	_
11-12	degli	_	_	_	_	_	_	_	_	_	_	_
11	di	_	_	_	_	13	case	_	_	280	O	_
12	gli	_	_	_	_	13	det	_	_	281	O	_
13	amministratori	_	_	_	_	10	nmod	_	_	282	O	_
14	giudiziari	_	_	_	_	13	amod	_	_	283	O	_
15	e	_	_	_	_	19	cc	_	_	284	O	_
16-17	degli	_	_	_	_	_	_	_	_	_	_	_
16	di	_	_	_	_	19	case	_	_	285	O	_
17	gli	_	_	_	_	19	det	_	_	286	O	_
18	altri	_	_	_	_	19	amod	_	_	287	O	_
19	organi	_	_	_	_	13	conj	_	_	288	O	_
20-21	della	_	_	_	_	_	_	_	_	_	_	_
20	di	_	_	_	_	22	case	_	_	289	O	_
21	la	_	_	_	_	22	det	_	_	290	O	_
22	procedura	_	_	_	_	19	nmod	_	_	291	O	_
23	concorsuale	_	_	_	_	22	amod	_	_	292	O	_
24	(	_	_	_	_	25	punct	_	_	293	O	_
25	AG13	_	_	_	_	1	nummod	_	_	294	O	_
26	)	_	_	_	_	25	punct	_	_	295	O	_
27	;	_	_	_	_	1	punct	_	_	296	O	_
# sent_id = 11												
# text = schema di decreto legislativo in materia di tutela del lavoro nell'ambito delle imprese sequestrate e confiscate (AG14);
1	schema	_	_	_	_	0	root	_	_	297	O	_
2	di	_	_	_	_	3	case	_	_	298	O	_
3	decreto	_	_	_	_	1	nmod	_	_	299	O	_
4	legislativo	_	_	_	_	3	amod	_	_	300	O	_
5	in	_	_	_	_	6	case	_	_	301	O	_
6	materia	_	_	_	_	3	nmod	_	_	302	O	_
7	di	_	_	_	_	8	case	_	_	303	O	_
8	tutela	_	_	_	_	6	nmod	_	_	304	O	_
9-10	del	_	_	_	_	_	_	_	_	_	_	_
9	di	_	_	_	_	11	case	_	_	305	O	_
10	il	_	_	_	_	11	det	_	_	306	O	_
11	lavoro	_	_	_	_	8	nmod	_	_	307	O	_
12-13	nell'	_	_	_	_	_	_	_	_	_	_	_
12	in	_	_	_	_	14	case	_	_	308	O	_
13	l'	_	_	_	_	14	det	_	_	309	O	_
14	ambito	_	_	_	_	3	nmod	_	_	310	O	_
15-16	delle	_	_	_	_	_	_	_	_	_	_	_
15	di	_	_	_	_	17	case	_	_	311	O	_
16	le	_	_	_	_	17	det	_	_	312	O	_
17	imprese	_	_	_	_	14	nmod	_	_	313	O	_
18	sequestrate	_	_	_	_	17	acl	_	_	314	O	_
19	e	_	_	_	_	20	cc	_	_	315	O	_
20	confiscate	_	_	_	_	18	conj	_	_	316	O	_
21	(	_	_	_	_	22	punct	_	_	317	O	_
22	AG14	_	_	_	_	1	nummod	_	_	318	O	_
23	)	_	_	_	_	22	punct	_	_	319	O	_
24	;	_	_	_	_	1	punct	_	_	320	O	_
# sent_id = 12												
# text = schema di decreto legislativo di attuazione di una direttiva europea sulla salvaguardia dei diritti pensionistici complementari dei lavoratori (AG15);
1	schema	_	_	_	_	0	root	_	_	321	O	_
2	di	_	_	_	_	3	case	_	_	322	O	_
3	decreto	_	_	_	_	1	nmod	_	_	323	O	_
4	legislativo	_	_	_	_	3	amod	_	_	324	O	_
5	di	_	_	_	_	6	case	_	_	325	O	_
6	attuazione	_	_	_	_	3	nmod	_	_	326	O	_
7	di	_	_	_	_	9	case	_	_	327	O	_
8	una	_	_	_	_	9	det	_	_	328	O	_
9	direttiva	_	_	_	_	6	nmod	_	_	329	O	_
10	europea	_	_	_	_	9	amod	_	_	330	O	_
11-12	sulla	_	_	_	_	_	_	_	_	_	_	_
11	su	_	_	_	_	13	case	_	_	331	O	_
12	la	_	_	_	_	13	det	_	_	332	O	_
13	salvaguardia	_	_	_	_	9	nmod	_	_	333	O	_
14-15	dei	_	_	_	_	_	_	_	_	_	_	_
14	di	_	_	_	_	16	case	_	_	334	O	_
15	i	_	_	_	_	16	det	_	_	335	O	_
16	diritti	_	_	_	_	13	nmod	_	_	336	O	_
17	pensionistici	_	_	_	_	16	amod	_	_	337	O	_
18	complementari	_	_	_	_	16	amod	_	_	338	O	_
19-20	dei	_	_	_	_	_	_	_	_	_	_	_
19	di	_	_	_	_	21	case	_	_	339	O	_
20	i	_	_	_	_	21	det	_	_	340	O	_
21	lavoratori	_	_	_	_	16	nmod	_	_	341	O	_
22	(	_	_	_	_	23	punct	_	_	342	O	_
23	AG15	_	_	_	_	1	nummod	_	_	343	O	_
24	)	_	_	_	_	23	punct	_	_	344	O	_
25	;	_	_	_	_	1	punct	_	_	345	O	_
# sent_id = 13												
# text = schema di decreto del Presidente della Repubblica di modifica del regolamento di organizzazione degli uffici centrali del Ministero dell'Interno (AG18);
1	schema	_	_	_	_	0	root	_	_	346	O	_
2	di	_	_	_	_	3	case	_	_	347	O	_
3	decreto	_	_	_	_	1	nmod	_	_	348	O	_
4-5	del	_	_	_	_	_	_	_	_	_	_	_
4	di	_	_	_	_	6	case	_	_	349	O	_
5	il	_	_	_	_	6	det	_	_	350	O	_
6	Presidente	_	_	_	_	3	nmod	_	_	351	O	_
7-8	della	_	_	_	_	_	_	_	_	_	_	_
7	di	_	_	_	_	9	case	_	_	352	O	_
8	la	_	_	_	_	9	det	_	_	353	O	_
9	Repubblica	_	_	_	_	6	nmod	_	_	354	O	_
10	di	_	_	_	_	11	case	_	_	355	O	_
11	modifica	_	_	_	_	3	nmod	_	_	356	O	_
12-13	del	_	_	_	_	_	_	_	_	_	_	_
12	di	_	_	_	_	14	case	_	_	357	O	_
13	il	_	_	_	_	14	det	_	_	358	O	_
14	regolamento	_	_	_	_	11	nmod	_	_	359	O	_
15	di	_	_	_	_	16	case	_	_	360	O	_
16	organizzazione	_	_	_	_	14	nmod	_	_	361	O	_
17-18	degli	_	_	_	_	_	_	_	_	_	_	_
17	di	_	_	_	_	19	case	_	_	362	O	_
18	gli	_	_	_	_	19	det	_	_	363	O	_
19	uffici	_	_	_	_	16	nmod	_	_	364	O	_
20	centrali	_	_	_	_	19	amod	_	_	365	O	_
21-22	del	_	_	_	_	_	_	_	_	_	_	_
21	di	_	_	_	_	23	case	_	_	366	O	_
22	il	_	_	_	_	23	det	_	_	367	O	_
23	Ministero	_	_	_	_	19	nmod	_	_	368	O	_
24-25	dell'	_	_	_	_	_	_	_	_	_	_	_
24	di	_	_	_	_	26	case	_	_	369	O	_
25	l'	_	_	_	_	26	det	_	_	370	O	_
26	Interno	_	_	_	_	23	nmod	_	_	371	O	_
27	(	_	_	_	_	28	punct	_	_	372	O	_
28	AG18	_	_	_	_	1	nummod	_	_	373	O	_
29	)	_	_	_	_	28	punct	_	_	374	O	_
30	;	_	_	_	_	1	punct	_	_	375	O	_
# sent_id = 14												
# text = schema di decreto legislativo correttivo in materia di impresa sociale (AG19).												
1	schema	_	_	_	_	0	root	_	_	376	O	_
2	di	_	_	_	_	3	case	_	_	377	O	_
3	decreto	_	_	_	_	1	nmod	_	_	378	O	_
4	legislativo	_	_	_	_	3	amod	_	_	379	O	_
5	correttivo	_	_	_	_	3	amod	_	_	380	O	_
6	in	_	_	_	_	7	case	_	_	381	O	_
7	materia	_	_	_	_	3	nmod	_	_	382	O	_
8	di	_	_	_	_	9	case	_	_	383	O	_
9	impresa	_	_	_	_	7	nmod	_	_	384	O	_
10	sociale	_	_	_	_	9	amod	_	_	385	O	_
11	(	_	_	_	_	12	punct	_	_	386	O	_
12	AG19	_	_	_	_	1	nummod	_	_	387	O	_
13	)	_	_	_	_	12	punct	_	_	388	O	_
14	.	_	_	_	_	1	punct	_	_	389	O	_
# sent_id = 15												
# text = Nell'odierna Conferenza dei presidenti di gruppo si è altresì convenuto di assegnare alla Commissione speciale, ove presentato, il decreto-legge di cui il Governo ha preannunciato l'adozione.
1-2	Nell'	_	_	_	_	_	_	_	_	_	_	_
1	In	_	_	_	_	4	case	_	_	390	O	_
2	l'	_	_	_	_	4	det	_	_	391	O	_
3	odierna	_	_	_	_	4	amod	_	_	392	O	_
4	Conferenza	_	_	_	_	13	obl	_	_	393	O	_
5-6	dei	_	_	_	_	_	_	_	_	_	_	_
5	di	_	_	_	_	7	case	_	_	394	O	_
6	i	_	_	_	_	7	det	_	_	395	O	_
7	presidenti	_	_	_	_	4	nmod	_	_	396	O	_
8	di	_	_	_	_	9	case	_	_	397	O	_
9	gruppo	_	_	_	_	7	nmod	_	_	398	O	_
10	si	_	_	_	_	13	expl:impers	_	_	399	O	_
11	è	_	_	_	_	13	aux	_	_	400	O	_
12	altresì	_	_	_	_	13	advmod	_	_	401	O	_
13	convenuto	_	_	_	_	0	root	_	_	402	O	_
14	di	_	_	_	_	15	mark	_	_	403	O	_
15	assegnare	_	_	_	_	13	xcomp	_	_	404	O	_
16-17	alla	_	_	_	_	_	_	_	_	_	_	_
16	a	_	_	_	_	18	case	_	_	405	O	_
17	la	_	_	_	_	18	det	_	_	406	O	_
18	Commissione	_	_	_	_	15	obl	_	_	407	O	_
19	speciale	_	_	_	_	18	amod	_	_	408	O	_
20	,	_	_	_	_	15	punct	_	_	409	O	_
21	ove	_	_	_	_	22	mark	_	_	410	O	_
22	presentato	_	_	_	_	15	advcl	_	_	411	O	_
23	,	_	_	_	_	15	punct	_	_	412	O	_
24	il	_	_	_	_	25	det	_	_	413	O	_
25	decreto	_	_	_	_	15	obj	_	_	414	O	_
26	-	_	_	_	_	25	punct	_	_	415	O	_
27	legge	_	_	_	_	25	compound	_	_	416	O	_
28	di	_	_	_	_	29	case	_	_	417	O	_
29	cui	_	_	_	_	33	obl	_	_	418	O	_
30	il	_	_	_	_	31	det	_	_	419	O	_
31	Governo	_	_	_	_	33	nsubj	_	_	420	O	_
32	ha	_	_	_	_	33	aux	_	_	421	O	_
33	preannunciato	_	_	_	_	25	acl:relcl	_	_	422	O	_
34	l'	_	_	_	_	35	det	_	_	423	O	_
