ID	FORM	LEMMA	CPOS	POS	FEATS	HEAD	DEPREL	PHEAD	PDEPREL	CUE_NEG	SCOPE_NEG	CUE_SPEC	SCOPE_SPEC
31	cacciare	_	_	_	_	30	ccomp	_	_	O	_	O	_
32	manu	_	_	_	_	31	advmod	_	_	O	_	O	_
33	militari	_	_	_	_	32	amod	_	_	O	_	O	_
34	il	_	_	_	_	35	det	_	_	O	_	O	_
35	dittatore	_	_	_	_	31	obj	_	_	O	_	O	_
36	siriano	_	_	_	_	35	amod	_	_	O	_	O	_
37	.	_	_	_	_	7	punct	_	_	O	_	O	_
# sent_id = 42
# text = Questa idea che il ripetersi dei raid aerei, ai quali, come sapete, l'Italia, molto impegnata in Iraq, non ha mai partecipato, i raid aerei in Siria, o la presenza, peraltro molto limitata, come sapete, di forze sul terreno, potesse risolvere militarmente il problema politico siriano, il problema della guerra civile siriana, si è rivelata, mese dopo mese, anno dopo anno, una pia illusione.
1	Questa	_	_	_	_	2	det	_	_	O	_	O	_
2	idea	_	_	_	_	72	nsubj	_	_	O	_	BS	_
3	che	_	_	_	_	72	mark	_	_	O	_	O	_
4	il	_	_	_	_	5	det	_	_	O	_	O	2
5	ripetersi	_	_	_	_	72	nsubj	_	_	O	_	O	2
6-7	dei	_	_	_	_	_	_	_	_	_	_	_	_
6	di	_	_	_	_	8	case	_	_	O	_	O	2
7	i	_	_	_	_	8	det	_	_	O	_	O	2
8	raid	_	_	_	_	5	obl	_	_	O	_	O	2
9	aerei	_	_	_	_	8	amod	_	_	O	_	O	2
10	,	_	_	_	_	8	punct	_	_	O	_	O	_
11-12	ai	_	_	_	_	_	_	_	_	_	_	_	_
11	a	_	_	_	_	13	case	_	_	O	_	O	_
12	i	_	_	_	_	13	det	_	_	O	_	O	_
13	quali	_	_	_	_	29	obl	_	_	O	_	O	_
14	,	_	_	_	_	19	punct	_	_	O	_	O	_
15	come	_	_	_	_	16	mark	_	_	O	_	O	_
16	sapete	_	_	_	_	29	advcl	_	_	O	_	O	_
17	,	_	_	_	_	16	punct	_	_	O	_	O	_
18	l'	_	_	_	_	19	det	_	_	O	_	O	_
19	Italia	_	_	_	_	29	nsubj	_	_	O	_	O	_
20	,	_	_	_	_	19	punct	_	_	O	_	O	_
21	molto	_	_	_	_	22	advmod	_	_	O	_	O	_
22	impegnata	_	_	_	_	19	acl	_	_	O	_	O	_
23	in	_	_	_	_	24	case	_	_	O	_	O	_
24	Iraq	_	_	_	_	22	obl	_	_	O	_	O	_
25	,	_	_	_	_	19	punct	_	_	O	_	O	_
26	non	_	_	_	_	29	advmod	_	_	BN	_	O	_
27	ha	_	_	_	_	29	aux	_	_	O	26	O	_
28	mai	_	_	_	_	29	advmod	_	_	O	26	O	_
29	partecipato	_	_	_	_	8	acl:relcl	_	_	O	26	O	_
30	,	_	_	_	_	29	punct	_	_	O	_	O	_
31	i	_	_	_	_	32	det	_	_	O	_	O	2
32	raid	_	_	_	_	29	obj	_	_	O	_	O	2
33	aerei	_	_	_	_	32	amod	_	_	O	_	O	2
34	in	_	_	_	_	35	case	_	_	O	_	O	2
35	Siria	_	_	_	_	32	nmod	_	_	O	_	O	2
36	,	_	_	_	_	39	punct	_	_	O	_	O	2
37	o	_	_	_	_	39	cc	_	_	O	_	O	2
38	la	_	_	_	_	39	det	_	_	O	_	O	2
39	presenza	_	_	_	_	55	conj	_	_	O	_	O	2
40	,	_	_	_	_	39	punct	_	_	O	_	O	_
41	peraltro	_	_	_	_	43	advmod	_	_	O	_	O	_
42	molto	_	_	_	_	43	advmod	_	_	O	_	O	_
43	limitata	_	_	_	_	39	amod	_	_	O	_	O	_
44	,	_	_	_	_	39	punct	_	_	O	_	O	_
45	come	_	_	_	_	46	mark	_	_	O	_	O	_
46	sapete	_	_	_	_	39	advcl	_	_	O	_	O	_
47	,	_	_	_	_	39	punct	_	_	O	_	O	_
48	di	_	_	_	_	49	case	_	_	O	_	O	2
49	forze	_	_	_	_	39	nmod	_	_	O	_	O	2
50-51	sul	_	_	_	_	_	_	_	_	_	_	_	_
50	su	_	_	_	_	52	case	_	_	O	_	O	2
51	il	_	_	_	_	52	det	_	_	O	_	O	2
52	terreno	_	_	_	_	49	nmod	_	_	O	_	O	2
53	,	_	_	_	_	39	punct	_	_	O	_	O	2
54	potesse	_	_	_	_	55	aux	_	_	O	_	O	2
55	risolvere	_	_	_	_	72	advcl	_	_	O	_	O	2
56	militarmente	_	_	_	_	55	advmod	_	_	O	_	O	2
57	il	_	_	_	_	58	det	_	_	O	_	O	2
58	problema	_	_	_	_	55	obj	_	_	O	_	O	2
59	politico	_	_	_	_	58	amod	_	_	O	_	O	2
60	siriano	_	_	_	_	58	amod	_	_	O	_	O	2
61	,	_	_	_	_	58	punct	_	_	O	_	O	2
62	il	_	_	_	_	63	det	_	_	O	_	O	2
63	problema	_	_	_	_	58	appos	_	_	O	_	O	2
64-65	della	_	_	_	_	_	_	_	_	_	_	_	_
64	di	_	_	_	_	66	case	_	_	O	_	O	2
65	la	_	_	_	_	66	det	_	_	O	_	O	2
66	guerra	_	_	_	_	63	nmod	_	_	O	_	O	2
67	civile	_	_	_	_	66	amod	_	_	O	_	O	2
68	siriana	_	_	_	_	66	amod	_	_	O	_	O	2
69	,	_	_	_	_	5	punct	_	_	O	_	O	_
70	si	_	_	_	_	72	expl	_	_	O	_	O	_
71	è	_	_	_	_	72	aux	_	_	O	_	O	_
72	rivelata	_	_	_	_	0	root	_	_	O	_	O	_
73	,	_	_	_	_	72	punct	_	_	O	_	O	_
74	mese	_	_	_	_	72	obl	_	_	O	_	O	_
75	dopo	_	_	_	_	76	case	_	_	O	_	O	_
76	mese	_	_	_	_	74	nmod	_	_	O	_	O	_
77	,	_	_	_	_	78	punct	_	_	O	_	O	_
78	anno	_	_	_	_	74	nmod	_	_	O	_	O	_
79	dopo	_	_	_	_	80	case	_	_	O	_	O	_
80	anno	_	_	_	_	78	nmod	_	_	O	_	O	_
81	,	_	_	_	_	72	punct	_	_	O	_	O	_
82	una	_	_	_	_	84	det	_	_	O	_	O	_
83	pia	_	_	_	_	84	amod	_	_	O	_	O	_
84	illusione	_	_	_	_	72	xcomp	_	_	O	_	O	_
85	.	_	_	_	_	72	punct	_	_	O	_	O	_
# sent_id = 43
# text = E oggi il problema, molto semplicemente, dopo Douma, dopo la Ghouta orientale, dopo Afrin, è evitare altre stragi, altri spargimenti di sangue.
1	E	_	_	_	_	20	cc	_	_	O	_	O	_
2	oggi	_	_	_	_	20	advmod	_	_	O	_	O	_
3	il	_	_	_	_	4	det	_	_	O	_	O	_
4	problema	_	_	_	_	20	nsubj	_	_	O	_	O	_
5	,	_	_	_	_	4	punct	_	_	O	_	O	_
6	molto	_	_	_	_	7	advmod	_	_	O	_	O	_
7	semplicemente	_	_	_	_	4	advmod	_	_	O	_	O	_
8	,	_	_	_	_	4	punct	_	_	O	_	O	_
9	dopo	_	_	_	_	10	case	_	_	O	_	O	_
10	Douma	_	_	_	_	4	nmod	_	_	O	_	O	_
11	,	_	_	_	_	14	punct	_	_	O	_	O	_
12	dopo	_	_	_	_	14	case	_	_	O	_	O	_
13	la	_	_	_	_	14	det	_	_	O	_	O	_
14	Ghouta	_	_	_	_	10	conj	_	_	O	_	O	_
15	orientale	_	_	_	_	14	amod	_	_	O	_	O	_
16	,	_	_	_	_	18	punct	_	_	O	_	O	_
17	dopo	_	_	_	_	18	case	_	_	O	_	O	_
18	Afrin	_	_	_	_	10	conj	_	_	O	_	O	_
19	,	_	_	_	_	10	punct	_	_	O	_	O	_
20	è	_	_	_	_	0	root	_	_	O	_	O	_
21	evitare	_	_	_	_	20	csubj	_	_	O	_	O	_
22	altre	_	_	_	_	23	amod	_	_	O	_	O	_
23	stragi	_	_	_	_	21	obj	_	_	O	_	O	_
24	,	_	_	_	_	26	punct	_	_	O	_	O	_
25	altri	_	_	_	_	26	amod	_	_	O	_	O	_
26	spargimenti	_	_	_	_	23	conj	_	_	O	_	O	_
27	di	_	_	_	_	28	case	_	_	O	_	O	_
28	sangue	_	_	_	_	26	nmod	_	_	O	_	O	_
29	.	_	_	_	_	20	punct	_	_	O	_	O	_
# sent_id = 44
# text = Ci sono ancora zone della Siria occupate da ribelli o occupate da curdi che possono diventare, non nei prossimi anni, ma nei prossimi giorni, nelle prossime settimane, teatro di nuove stragi.
1	Ci	_	_	_	_	2	expl	_	_	O	_	O	_
2	sono	_	_	_	_	0	root	_	_	O	_	O	_
3	ancora	_	_	_	_	2	advmod	_	_	O	_	O	_
4	zone	_	_	_	_	2	nsubj	_	_	O	_	O	_
5-6	della	_	_	_	_	_	_	_	_	_	_	_	_
5	di	_	_	_	_	7	case	_	_	O	_	O	_
6	la	_	_	_	_	7	det	_	_	O	_	O	_
7	Siria	_	_	_	_	4	nmod	_	_	O	_	O	_
8	occupate	_	_	_	_	4	acl	_	_	O	_	O	_
9	da	_	_	_	_	10	case	_	_	O	_	O	_
10	ribelli	_	_	_	_	8	obl:agent	_	_	O	_	O	_
11	o	_	_	_	_	12	cc	_	_	O	_	O	_
12	occupate	_	_	_	_	8	conj	_	_	O	_	O	_
13	da	_	_	_	_	14	case	_	_	O	_	O	_
14	curdi	_	_	_	_	12	obl:agent	_	_	O	_	O	_
15	che	_	_	_	_	17	nsubj	_	_	O	_	O	16
16	possono	_	_	_	_	17	aux	_	_	O	_	BS	_
17	diventare	_	_	_	_	4	acl:relcl	_	_	O	_	O	16
18	,	_	_	_	_	17	punct	_	_	O	_	O	16
19	non	_	_	_	_	23	advmod	_	_	BN	_	O	16
20-21	nei	_	_	_	_	_	_	_	_	_	_	_	_
20	in	_	_	_	_	23	case	_	_	O	 19	O	16
21	i	_	_	_	_	23	det	_	_	O	 19	O	16
22	prossimi	_	_	_	_	23	amod	_	_	O	 19	O	16
23	anni	_	_	_	_	17	obl	_	_	O	 19	O	16
24	,	_	_	_	_	29	punct	_	_	O	_	O	16
25	ma	_	_	_	_	29	cc	_	_	O	_	O	16
26-27	nei	_	_	_	_	_	_	_	_	_	_	_	_
26	in	_	_	_	_	29	case	_	_	O	_	O	16
27	i	_	_	_	_	29	det	_	_	O	_	O	16
28	prossimi	_	_	_	_	29	amod	_	_	O	_	O	16
29	giorni	_	_	_	_	23	conj	_	_	O	_	O	16
30	,	_	_	_	_	29	punct	_	_	O	_	O	16
31-32	nelle	_	_	_	_	_	_	_	_	_	_	_	_
31	in	_	_	_	_	34	case	_	_	O	_	O	16
32	le	_	_	_	_	34	det	_	_	O	_	O	16
33	prossime	_	_	_	_	34	amod	_	_	O	_	O	16
34	settimane	_	_	_	_	29	nmod	_	_	O	_	O	16
35	,	_	_	_	_	29	punct	_	_	O	_	O	16
36	teatro	_	_	_	_	17	xcomp	_	_	O	_	O	16
37	di	_	_	_	_	39	case	_	_	O	_	O	16
38	nuove	_	_	_	_	39	amod	_	_	O	_	O	16
39	stragi	_	_	_	_	36	nmod	_	_	O	_	O	16
40	.	_	_	_	_	2	punct	_	_	O	_	O	16
# sent_id = 45
# text = Quindi, la situazione siriana continua a interpellare tutti noi e la comunità internazionale.
1	Quindi	_	_	_	_	6	advmod	_	_	O	_	O	_
2	,	_	_	_	_	1	punct	_	_	O	_	O	_
3	la	_	_	_	_	4	det	_	_	O	_	O	_
4	situazione	_	_	_	_	6	nsubj	_	_	O	_	O	_
5	siriana	_	_	_	_	4	amod	_	_	O	_	O	_
6	continua	_	_	_	_	0	root	_	_	O	_	O	_
7	a	_	_	_	_	8	mark	_	_	O	_	O	_
8	interpellare	_	_	_	_	6	xcomp	_	_	O	_	O	_
9	tutti	_	_	_	_	10	det	_	_	O	_	O	_
10	noi	_	_	_	_	8	obj	_	_	O	_	O	_
11	e	_	_	_	_	13	cc	_	_	O	_	O	_
12	la	_	_	_	_	13	det	_	_	O	_	O	_
13	comunità	_	_	_	_	10	conj	_	_	O	_	O	_
14	internazionale	_	_	_	_	13	amod	_	_	O	_	O	_
15	.	_	_	_	_	6	punct	_	_	O	_	O	_
# sent_id = 46
# text = E noi sfidiamo su questo terreno la Russia, la sfidiamo a contribuire, con gli Stati Uniti, con l'Iran, con il mondo arabo, con l'Europa, alla soluzione negoziale di questa questione.
1	E	_	_	_	_	3	cc	_	_	O	_	O	_
2	noi	_	_	_	_	3	nsubj	_	_	O	_	O	_
3	sfidiamo	_	_	_	_	0	root	_	_	O	_	O	_
4	su	_	_	_	_	6	case	_	_	O	_	O	_
5	questo	_	_	_	_	6	det	_	_	O	_	O	_
6	terreno	_	_	_	_	3	obl	_	_	O	_	O	_
7	la	_	_	_	_	8	det	_	_	O	_	O	_
8	Russia	_	_	_	_	3	obj	_	_	O	_	O	_
9	,	_	_	_	_	11	punct	_	_	O	_	O	_
10	la	_	_	_	_	11	obj	_	_	O	_	O	_
11	sfidiamo	_	_	_	_	3	conj	_	_	O	_	O	_
12	a	_	_	_	_	13	mark	_	_	O	_	O	_
13	contribuire	_	_	_	_	11	xcomp	_	_	O	_	O	_
14	,	_	_	_	_	13	punct	_	_	O	_	O	_
15	con	_	_	_	_	17	case	_	_	O	_	O	_
16	gli	_	_	_	_	17	det	_	_	O	_	O	_
17	Stati	_	_	_	_	13	obl	_	_	O	_	O	_
18	Uniti	_	_	_	_	17	flat:name	_	_	O	_	O	_
19	,	_	_	_	_	22	punct	_	_	O	_	O	_
20	con	_	_	_	_	22	case	_	_	O	_	O	_
21	l'	_	_	_	_	22	det	_	_	O	_	O	_
22	Iran	_	_	_	_	17	conj	_	_	O	_	O	_
23	,	_	_	_	_	26	punct	_	_	O	_	O	_
24	con	_	_	_	_	26	case	_	_	O	_	O	_
25	il	_	_	_	_	26	det	_	_	O	_	O	_
26	mondo	_	_	_	_	17	conj	_	_	O	_	O	_
27	arabo	_	_	_	_	26	amod	_	_	O	_	O	_
28	,	_	_	_	_	31	punct	_	_	O	_	O	_
29	con	_	_	_	_	31	case	_	_	O	_	O	_
30	l'	_	_	_	_	31	det	_	_	O	_	O	_
31	Europa	_	_	_	_	17	conj	_	_	O	_	O	_
32	,	_	_	_	_	13	punct	_	_	O	_	O	_
33-34	alla	_	_	_	_	_	_	_	_	_	_	_	_
33	a	_	_	_	_	35	case	_	_	O	_	O	_
34	la	_	_	_	_	35	det	_	_	O	_	O	_
35	soluzione	_	_	_	_	13	obl	_	_	O	_	O	_
36	negoziale	_	_	_	_	35	amod	_	_	O	_	O	_
37	di	_	_	_	_	39	case	_	_	O	_	O	_
38	questa	_	_	_	_	39	det	_	_	O	_	O	_
39	questione	_	_	_	_	35	nmod	_	_	O	_	O	_
40	.	_	_	_	_	3	punct	_	_	O	_	O	_
# sent_id = 47
# text = C'è un percorso tracciato dalle Nazioni Unite, la risoluzione 2254, c'è un lavoro che si può fare in questa direzione.
1	C'	_	_	_	_	2	expl	_	_	O	_	O	_
2	è	_	_	_	_	0	root	_	_	O	_	O	_
3	un	_	_	_	_	4	det	_	_	O	_	O	_
4	percorso	_	_	_	_	2	nsubj	_	_	O	_	O	_
5	tracciato	_	_	_	_	4	acl	_	_	O	_	O	_
6-7	dalle	_	_	_	_	_	_	_	_	_	_	_	_
6	da	_	_	_	_	8	case	_	_	O	_	O	_
7	le	_	_	_	_	8	det	_	_	O	_	O	_
8	Nazioni	_	_	_	_	5	obl:agent	_	_	O	_	O	_
9	Unite	_	_	_	_	8	flat:name	_	_	O	_	O	_
10	,	_	_	_	_	5	punct	_	_	O	_	O	_
11	la	_	_	_	_	12	det	_	_	O	_	O	_
12	risoluzione	_	_	_	_	4	appos	_	_	O	_	O	_
13	2254	_	_	_	_	12	nummod	_	_	O	_	O	_
14	,	_	_	_	_	16	punct	_	_	O	_	O	_
15	c'	_	_	_	_	16	expl	_	_	O	_	O	_
16	è	_	_	_	_	2	conj	_	_	O	_	O	_
17	un	_	_	_	_	18	det	_	_	O	_	O	_
18	lavoro	_	_	_	_	16	nsubj	_	_	O	_	O	_
19	che	_	_	_	_	22	nsubj:pass	_	_	O	_	O	_
20	si	_	_	_	_	22	expl:pass	_	_	O	_	O	_
21	può	_	_	_	_	22	aux	_	_	O	_	O	_
22	fare	_	_	_	_	18	acl:relcl	_	_	O	_	O	_
23	in	_	_	_	_	25	case	_	_	O	_	O	_
24	questa	_	_	_	_	25	det	_	_	O	_	O	_
25	direzione	_	_	_	_	22	obl	_	_	O	_	O	_
26	.	_	_	_	_	2	punct	_	_	O	_	O	_
# sent_id = 48
# text = Bisogna farlo con il contributo di tutti - il ruolo della Russia, da questo punto di vista, è fondamentale - e bisogna farlo ora.
1	Bisogna	_	_	_	_	0	root	_	_	O	_	O	_
2-3	farlo	_	_	_	_	_	_	_	_	_	_	_	_
2	far	_	_	_	_	1	csubj	_	_	O	_	O	_
3	lo	_	_	_	_	2	obj	_	_	O	_	O	_
4	con	_	_	_	_	6	case	_	_	O	_	O	_
5	il	_	_	_	_	6	det	_	_	O	_	O	_
6	contributo	_	_	_	_	2	obl	_	_	O	_	O	_
7	di	_	_	_	_	8	case	_	_	O	_	O	_
8	tutti	_	_	_	_	6	nmod	_	_	O	_	O	_
9	-	_	_	_	_	23	punct	_	_	O	_	O	_
10	il	_	_	_	_	11	det	_	_	O	_	O	_
11	ruolo	_	_	_	_	23	nsubj	_	_	O	_	O	_
12-13	della	_	_	_	_	_	_	_	_	_	_	_	_
12	di	_	_	_	_	14	case	_	_	O	_	O	_
13	la	_	_	_	_	14	det	_	_	O	_	O	_
14	Russia	_	_	_	_	11	nmod	_	_	O	_	O	_
15	,	_	_	_	_	11	punct	_	_	O	_	O	_
16	da	_	_	_	_	18	case	_	_	O	_	O	_
17	questo	_	_	_	_	18	det	_	_	O	_	O	_
18	punto	_	_	_	_	23	obl	_	_	O	_	O	_
19	di	_	_	_	_	20	case	_	_	O	_	O	_
20	vista	_	_	_	_	18	nmod	_	_	O	_	O	_
21	,	_	_	_	_	18	punct	_	_	O	_	O	_
22	è	_	_	_	_	23	cop	_	_	O	_	O	_
23	fondamentale	_	_	_	_	2	advcl	_	_	O	_	O	_
24	-	_	_	_	_	23	punct	_	_	O	_	O	_
25	e	_	_	_	_	26	cc	_	_	O	_	O	_
26	bisogna	_	_	_	_	1	conj	_	_	O	_	O	_
27-28	farlo	_	_	_	_	_	_	_	_	_	_	_	_
27	far	_	_	_	_	26	ccomp	_	_	O	_	O	_
28	lo	_	_	_	_	27	obj	_	_	O	_	O	_
29	ora	_	_	_	_	27	advmod	_	_	O	_	O	_
30	.	_	_	_	_	1	punct	_	_	O	_	O	_
# sent_id = 49
# text = Ora che la battaglia contro Daesh, dal punto di vista del controllo territoriale, a Raqqa e in Siria, è stata vinta - ovviamente, tutt'altro che vinta è la minaccia indiretta, la minaccia dei foreign fighters -, ora che si parla di ricostruzione in Siria, noi dobbiamo dire forte e chiaro che non ci sarà ricostruzione se non ci sarà transizione.
1	Ora	_	_	_	_	58	advmod	_	_	O	_	O	_
2	che	_	_	_	_	26	mark	_	_	O	_	O	_
3	la	_	_	_	_	4	det	_	_	O	_	O	_
4	battaglia	_	_	_	_	26	nsubj:pass	_	_	O	_	O	_
5	contro	_	_	_	_	6	case	_	_	O	_	O	_
6	Daesh	_	_	_	_	4	nmod	_	_	O	_	O	_
7	,	_	_	_	_	4	punct	_	_	O	_	O	_
8-9	dal	_	_	_	_	_	_	_	_	_	_	_	_
8	da	_	_	_	_	10	case	_	_	O	_	O	_
9	il	_	_	_	_	10	det	_	_	O	_	O	_
10	punto	_	_	_	_	4	nmod	_	_	O	_	O	_
11	di	_	_	_	_	12	case	_	_	O	_	O	_
12	vista	_	_	_	_	10	nmod	_	_	O	_	O	_
13-14	del	_	_	_	_	_	_	_	_	_	_	_	_
13	di	_	_	_	_	15	case	_	_	O	_	O	_
14	il	_	_	_	_	15	det	_	_	O	_	O	_
15	controllo	_	_	_	_	10	nmod	_	_	O	_	O	_
16	territoriale	_	_	_	_	15	amod	_	_	O	_	O	_
17	,	_	_	_	_	4	punct	_	_	O	_	O	_
18	a	_	_	_	_	19	case	_	_	O	_	O	_
19	Raqqa	_	_	_	_	4	nmod	_	_	O	_	O	_
20	e	_	_	_	_	22	cc	_	_	O	_	O	_
21	in	_	_	_	_	22	case	_	_	O	_	O	_
22	Siria	_	_	_	_	19	conj	_	_	O	_	O	_
23	,	_	_	_	_	4	punct	_	_	O	_	O	_
24	è	_	_	_	_	26	aux	_	_	O	_	O	_
25	stata	_	_	_	_	26	aux:pass	_	_	O	_	O	_
26	vinta	_	_	_	_	58	ccomp	_	_	O	_	O	_
27	-	_	_	_	_	34	punct	_	_	O	_	O	_
28	ovviamente	_	_	_	_	31	advmod	_	_	O	_	O	_
29	,	_	_	_	_	28	punct	_	_	O	_	O	_
30	tutt'	_	_	_	_	31	advmod	_	_	O	_	O	_
31	altro	_	_	_	_	34	advmod	_	_	O	_	O	_
32	che	_	_	_	_	33	mark	_	_	O	_	O	_
33	vinta	_	_	_	_	31	advcl	_	_	O	_	O	_
34	è	_	_	_	_	26	advcl	_	_	O	_	O	_
35	la	_	_	_	_	36	det	_	_	O	_	O	_
36	minaccia	_	_	_	_	34	nsubj	_	_	O	_	O	_
37	indiretta	_	_	_	_	36	amod	_	_	O	_	O	_
38	,	_	_	_	_	36	punct	_	_	O	_	O	_
39	la	_	_	_	_	40	det	_	_	O	_	O	_
40	minaccia	_	_	_	_	36	appos	_	_	O	_	O	_
41-42	dei	_	_	_	_	_	_	_	_	_	_	_	_
41	di	_	_	_	_	43	case	_	_	O	_	O	_
42	i	_	_	_	_	43	det	_	_	O	_	O	_
43	foreign	_	_	_	_	40	nmod	_	_	O	_	O	_
44	fighters	_	_	_	_	43	compound	_	_	O	_	O	_
45	-	_	_	_	_	34	punct	_	_	O	_	O	_
46	,	_	_	_	_	26	punct	_	_	O	_	O	_
47	ora	_	_	_	_	58	advmod	_	_	O	_	O	_
48	che	_	_	_	_	50	mark	_	_	O	_	O	_
49	si	_	_	_	_	50	expl:impers	_	_	O	_	O	_
50	parla	_	_	_	_	47	ccomp	_	_	O	_	O	_
51	di	_	_	_	_	52	case	_	_	O	_	O	_
52	ricostruzione	_	_	_	_	50	obl	_	_	O	_	O	_
53	in	_	_	_	_	54	case	_	_	O	_	O	_
54	Siria	_	_	_	_	50	obl	_	_	O	_	O	_
55	,	_	_	_	_	1	punct	_	_	O	_	O	_
56	noi	_	_	_	_	58	nsubj	_	_	O	_	O	_
57	dobbiamo	_	_	_	_	58	aux	_	_	O	_	O	_
58	dire	_	_	_	_	0	root	_	_	O	_	O	_
59	forte	_	_	_	_	58	xcomp	_	_	O	_	O	_
60	e	_	_	_	_	61	cc	_	_	O	_	O	_
61	chiaro	_	_	_	_	59	conj	_	_	O	_	O	_
62	che	_	_	_	_	65	mark	_	_	O	_	O	_
63	non	_	_	_	_	65	advmod	_	_	BN	_	O	_
64	ci	_	_	_	_	65	expl	_	_	O	63	O	_
65	sarà	_	_	_	_	58	ccomp	_	_	O	63	O	_
66	ricostruzione	_	_	_	_	65	nsubj	_	_	O	63	O	_
67	se	_	_	_	_	70	mark	_	_	O	_	O	_
68	non	_	_	_	_	70	advmod	_	_	BN	_	O	_
69	ci	_	_	_	_	70	expl	_	_	O	68	O	_
70	sarà	_	_	_	_	65	advcl	_	_	O	68	O	_
71	transizione	_	_	_	_	70	nsubj	_	_	O	68	O	_
72	.	_	_	_	_	58	punct	_	_	O	_	O	_
# sent_id = 50
# text = La ricostruzione ha bisogno di una transizione che metta le diverse forze di un Paese che ha diversi credi religiosi, diverse componenti etniche, che è teatro di una guerra civile infinita da sei o sette anni… quale ricostruzione è possibile, se non ci sarà una transizione.
1	La	_	_	_	_	2	det	_	_	O	_	O	_
2	ricostruzione	_	_	_	_	3	nsubj	_	_	O	_	O	_
3	ha	_	_	_	_	0	root	_	_	O	_	O	_
4	bisogno	_	_	_	_	3	obj	_	_	O	_	O	_
5	di	_	_	_	_	7	case	_	_	O	_	O	_
6	una	_	_	_	_	7	det	_	_	O	_	O	_
7	transizione	_	_	_	_	4	nmod	_	_	O	_	O	_
8	che	_	_	_	_	9	nsubj	_	_	O	_	O	_
9	metta	_	_	_	_	7	acl:relcl	_	_	O	_	O	_
10	le	_	_	_	_	12	det	_	_	O	_	O	_
11	diverse	_	_	_	_	12	amod	_	_	O	_	O	_
12	forze	_	_	_	_	9	obj	_	_	O	_	O	_
13	di	_	_	_	_	15	case	_	_	O	_	O	_
14	un	_	_	_	_	15	det	_	_	O	_	O	_
15	Paese	_	_	_	_	12	nmod	_	_	O	_	O	_
16	che	_	_	_	_	17	nsubj	_	_	O	_	O	_
17	ha	_	_	_	_	15	acl:relcl	_	_	O	_	O	_
18	diversi	_	_	_	_	19	det	_	_	O	_	O	_
19	credi	_	_	_	_	17	obj	_	_	O	_	O	_
20	religiosi	_	_	_	_	19	amod	_	_	O	_	O	_
21	,	_	_	_	_	23	punct	_	_	O	_	O	_
22	diverse	_	_	_	_	23	amod	_	_	O	_	O	_
23	componenti	_	_	_	_	19	conj	_	_	O	_	O	_
24	etniche	_	_	_	_	23	amod	_	_	O	_	O	_
25	,	_	_	_	_	28	punct	_	_	O	_	O	_
26	che	_	_	_	_	28	nsubj	_	_	O	_	O	_
27	è	_	_	_	_	28	cop	_	_	O	_	O	_
28	teatro	_	_	_	_	17	conj	_	_	O	_	O	_
29	di	_	_	_	_	31	case	_	_	O	_	O	_
30	una	_	_	_	_	31	det	_	_	O	_	O	_
31	guerra	_	_	_	_	28	nmod	_	_	O	_	O	_
32	civile	_	_	_	_	31	amod	_	_	O	_	O	_
33	infinita	_	_	_	_	31	amod	_	_	O	_	O	_
34	da	_	_	_	_	38	case	_	_	O	_	O	_
35	sei	_	_	_	_	38	nummod	_	_	O	_	O	_
36	o	_	_	_	_	37	cc	_	_	O	_	O	_
37	sette	_	_	_	_	35	conj	_	_	O	_	O	_
38	anni	_	_	_	_	28	nmod	_	_	O	_	O	_
39	…	_	_	_	_	43	punct	_	_	O	_	O	_
40	quale	_	_	_	_	41	det	_	_	O	_	O	_
41	ricostruzione	_	_	_	_	43	nsubj	_	_	O	_	O	_
42	è	_	_	_	_	43	cop	_	_	O	_	O	_
43	possibile	_	_	_	_	3	conj	_	_	O	_	O	_
44	,	_	_	_	_	43	punct	_	_	O	_	O	_
45	se	_	_	_	_	48	mark	_	_	O	_	O	_
46	non	_	_	_	_	48	advmod	_	_	BN	_	O	_
47	ci	_	_	_	_	48	expl	_	_	O	46	O	_
48	sarà	_	_	_	_	43	advcl	_	_	O	46	O	_
49	una	_	_	_	_	50	det	_	_	O	46	O	_
50	transizione	_	_	_	_	48	nsubj	_	_	O	46	O	_
51	.	_	_	_	_	3	punct	_	_	O	46	O	_
# sent_id = 51
# text = E la Russia può essere e deve essere, credo, sfidata su questo terreno, sul terreno del contributo a questo negoziato, perché sono profondamente convinto che la Russia non abbia nessun interesse a fare fino in fondo il gioco di Bashar al-Assad, ora che, grazie al suo intervento, Bashar al-Assad comunque è rimasto nel gioco.
1	E	_	_	_	_	12	cc	_	_	O	_	O	_
2	la	_	_	_	_	3	det	_	_	O	_	O	10
3	Russia	_	_	_	_	12	nsubj:pass	_	_	O	_	O	10
4	può	_	_	_	_	12	aux	_	_	O	_	O	10
5	essere	_	_	_	_	12	aux:pass	_	_	O	_	O	10
6	e	_	_	_	_	10	cc	_	_	O	_	O	10
7	deve	_	_	_	_	12	aux	_	_	O	_	O	10
8	essere	_	_	_	_	12	aux:pass	_	_	O	_	O	10
9	,	_	_	_	_	12	punct	_	_	O	_	O	_
10	credo	_	_	_	_	12	parataxis	_	_	O	_	BS	_
11	,	_	_	_	_	10	punct	_	_	O	_	O	_
12	sfidata	_	_	_	_	0	root	_	_	O	_	O	10
13	su	_	_	_	_	15	case	_	_	O	_	O	10
