ID	FORM	LEMMA	CPOS	POS	FEATS	HEAD	DEPREL	PHEAD	PDEPREL	CUE_NEG	SCOPE_NEG	CUE_SPEC	SCOPE_SPEC
16	Assemblea	_	_	_	_	13	nmod	_	_	O	_	O	_
17	,	_	_	_	_	4	punct	_	_	O	_	O	_
18	per	_	_	_	_	19	mark	_	_	O	_	O	_
19	procedere	_	_	_	_	4	advcl	_	_	O	_	O	_
20-21	all'	_	_	_	_	_	_	_	_	_	_	_	_
20	a	_	_	_	_	22	case	_	_	O	_	O	_
21	l'	_	_	_	_	22	det	_	_	O	_	O	_
22	elezione	_	_	_	_	19	obl	_	_	O	_	O	_
23-24	del	_	_	_	_	_	_	_	_	_	_	_	_
23	di	_	_	_	_	25	case	_	_	O	_	O	_
24	il	_	_	_	_	25	det	_	_	O	_	O	_
25	presidente	_	_	_	_	22	nmod	_	_	O	_	O	_
26	e	_	_	_	_	30	cc	_	_	O	_	O	_
27-28	degli	_	_	_	_	_	_	_	_	_	_	_	_
27	di	_	_	_	_	30	case	_	_	O	_	O	_
28	gli	_	_	_	_	30	det	_	_	O	_	O	_
29	altri	_	_	_	_	30	amod	_	_	O	_	O	_
30	organi	_	_	_	_	25	conj	_	_	O	_	O	_
31	direttivi	_	_	_	_	30	amod	_	_	O	_	O	_
32	.	_	_	_	_	4	punct	_	_	O	_	O	_
# Titolo per i prossimi 1 interventi: Istituzione di una Commissione speciale, ai sensi dell'articolo 22, comma 2, del Regolamento.
# INTERVENTO NUMERO 6
# id="tit00040.int00010" cognomeNome="FICO Roberto" nominativo="PRESIDENTE"
# sent_id = 1
# text = L'ordine del giorno reca l'istituzione di una Commissione speciale, ai sensi dell'articolo 22, comma 2, del Regolamento.
1	L'	_	_	_	_	2	det	_	_	O	_	O	_
2	ordine	_	_	_	_	6	nsubj	_	_	O	_	O	_
3-4	del	_	_	_	_	_	_	_	_	_	_	_	_
3	di	_	_	_	_	5	case	_	_	O	_	O	_
4	il	_	_	_	_	5	det	_	_	O	_	O	_
5	giorno	_	_	_	_	2	nmod	_	_	O	_	O	_
6	reca	_	_	_	_	0	root	_	_	O	_	O	_
7	l'	_	_	_	_	8	det	_	_	O	_	O	_
8	istituzione	_	_	_	_	6	obj	_	_	O	_	O	_
9	di	_	_	_	_	11	case	_	_	O	_	O	_
10	una	_	_	_	_	11	det	_	_	O	_	O	_
11	Commissione	_	_	_	_	8	nmod	_	_	O	_	O	_
12	speciale	_	_	_	_	11	amod	_	_	O	_	O	_
13	,	_	_	_	_	6	punct	_	_	O	_	O	_
14-15	ai	_	_	_	_	_	_	_	_	_	_	_	_
14	a	_	_	_	_	16	case	_	_	O	_	O	_
15	i	_	_	_	_	16	det	_	_	O	_	O	_
16	sensi	_	_	_	_	6	obl	_	_	O	_	O	_
17-18	dell'	_	_	_	_	_	_	_	_	_	_	_	_
17	di	_	_	_	_	19	case	_	_	O	_	O	_
18	l'	_	_	_	_	19	det	_	_	O	_	O	_
19	articolo	_	_	_	_	16	nmod	_	_	O	_	O	_
20	22	_	_	_	_	19	nummod	_	_	O	_	O	_
21	,	_	_	_	_	19	punct	_	_	O	_	O	_
22	comma	_	_	_	_	19	nmod	_	_	O	_	O	_
23	2	_	_	_	_	22	nummod	_	_	O	_	O	_
24	,	_	_	_	_	19	punct	_	_	O	_	O	_
25-26	del	_	_	_	_	_	_	_	_	_	_	_	_
25	di	_	_	_	_	27	case	_	_	O	_	O	_
26	il	_	_	_	_	27	det	_	_	O	_	O	_
27	Regolamento	_	_	_	_	19	nmod	_	_	O	_	O	_
28	.	_	_	_	_	6	punct	_	_	O	_	O	_
# sent_id = 2
# text = La Conferenza dei presidenti di gruppo, nelle riunioni del 3 e del 10 aprile, ha convenuto di procedere all'istituzione, a norma dell'articolo 22, comma 2, del Regolamento, di una Commissione speciale per l'esame del Documento di economia e finanza, che deve essere ancora presentato dal Governo, e dei seguenti atti urgenti, che il Governo ha trasmesso alla Camera ai fini dell'espressione del parere:
1	La	_	_	_	_	2	det	_	_	O	_	O	_
2	Conferenza	_	_	_	_	22	nsubj	_	_	O	_	O	_
3-4	dei	_	_	_	_	_	_	_	_	_	_	_	_
3	di	_	_	_	_	5	case	_	_	O	_	O	_
4	i	_	_	_	_	5	det	_	_	O	_	O	_
5	presidenti	_	_	_	_	2	nmod	_	_	O	_	O	_
6	di	_	_	_	_	7	case	_	_	O	_	O	_
7	gruppo	_	_	_	_	5	nmod	_	_	O	_	O	_
8	,	_	_	_	_	2	punct	_	_	O	_	O	_
9-10	nelle	_	_	_	_	_	_	_	_	_	_	_	_
9	in	_	_	_	_	11	case	_	_	O	_	O	_
10	le	_	_	_	_	11	det	_	_	O	_	O	_
11	riunioni	_	_	_	_	22	obl	_	_	O	_	O	_
12-13	del	_	_	_	_	_	_	_	_	_	_	_	_
12	di	_	_	_	_	14	case	_	_	O	_	O	_
13	il	_	_	_	_	14	det	_	_	O	_	O	_
14	3	_	_	_	_	11	nmod	_	_	O	_	O	_
15	e	_	_	_	_	18	cc	_	_	O	_	O	_
16-17	del	_	_	_	_	_	_	_	_	_	_	_	_
16	di	_	_	_	_	18	case	_	_	O	_	O	_
17	il	_	_	_	_	18	det	_	_	O	_	O	_
18	10	_	_	_	_	14	conj	_	_	O	_	O	_
19	aprile	_	_	_	_	18	flat	_	_	O	_	O	_
20	,	_	_	_	_	11	punct	_	_	O	_	O	_
21	ha	_	_	_	_	22	aux	_	_	O	_	O	_
22	convenuto	_	_	_	_	0	root	_	_	O	_	O	_
23	di	_	_	_	_	24	mark	_	_	O	_	O	_
24	procedere	_	_	_	_	22	xcomp	_	_	O	_	O	_
25-26	all'	_	_	_	_	_	_	_	_	_	_	_	_
25	a	_	_	_	_	27	case	_	_	O	_	O	_
26	l'	_	_	_	_	27	det	_	_	O	_	O	_
27	istituzione	_	_	_	_	24	obl	_	_	O	_	O	_
28	,	_	_	_	_	27	punct	_	_	O	_	O	_
29	a	_	_	_	_	30	case	_	_	O	_	O	_
30	norma	_	_	_	_	27	nmod	_	_	O	_	O	_
31-32	dell'	_	_	_	_	_	_	_	_	_	_	_	_
31	di	_	_	_	_	33	case	_	_	O	_	O	_
32	l'	_	_	_	_	33	det	_	_	O	_	O	_
33	articolo	_	_	_	_	30	nmod	_	_	O	_	O	_
34	22	_	_	_	_	33	nummod	_	_	O	_	O	_
35	,	_	_	_	_	33	punct	_	_	O	_	O	_
36	comma	_	_	_	_	33	nmod	_	_	O	_	O	_
37	2	_	_	_	_	36	nummod	_	_	O	_	O	_
38	,	_	_	_	_	33	punct	_	_	O	_	O	_
39-40	del	_	_	_	_	_	_	_	_	_	_	_	_
39	di	_	_	_	_	41	case	_	_	O	_	O	_
40	il	_	_	_	_	41	det	_	_	O	_	O	_
41	Regolamento	_	_	_	_	33	nmod	_	_	O	_	O	_
42	,	_	_	_	_	27	punct	_	_	O	_	O	_
43	di	_	_	_	_	45	case	_	_	O	_	O	_
44	una	_	_	_	_	45	det	_	_	O	_	O	_
45	Commissione	_	_	_	_	27	nmod	_	_	O	_	O	_
46	speciale	_	_	_	_	45	amod	_	_	O	_	O	_
47	per	_	_	_	_	49	case	_	_	O	_	O	_
48	l'	_	_	_	_	49	det	_	_	O	_	O	_
49	esame	_	_	_	_	45	nmod	_	_	O	_	O	_
50-51	del	_	_	_	_	_	_	_	_	_	_	_	_
50	di	_	_	_	_	52	case	_	_	O	_	O	_
51	il	_	_	_	_	52	det	_	_	O	_	O	_
52	Documento	_	_	_	_	49	nmod	_	_	O	_	O	_
53	di	_	_	_	_	54	case	_	_	O	_	O	_
54	economia	_	_	_	_	52	nmod	_	_	O	_	O	_
55	e	_	_	_	_	56	cc	_	_	O	_	O	_
56	finanza	_	_	_	_	54	conj	_	_	O	_	O	_
57	,	_	_	_	_	52	punct	_	_	O	_	O	_
58	che	_	_	_	_	62	nsubj:pass	_	_	O	_	O	_
59	deve	_	_	_	_	62	aux	_	_	O	_	O	_
60	essere	_	_	_	_	62	aux:pass	_	_	O	_	O	_
61	ancora	_	_	_	_	62	advmod	_	_	O	_	O	_
62	presentato	_	_	_	_	52	acl:relcl	_	_	O	_	O	_
63-64	dal	_	_	_	_	_	_	_	_	_	_	_	_
63	da	_	_	_	_	65	case	_	_	O	_	O	_
64	il	_	_	_	_	65	det	_	_	O	_	O	_
65	Governo	_	_	_	_	62	obl:agent	_	_	O	_	O	_
66	,	_	_	_	_	71	punct	_	_	O	_	O	_
67	e	_	_	_	_	71	cc	_	_	O	_	O	_
68-69	dei	_	_	_	_	_	_	_	_	_	_	_	_
68	di	_	_	_	_	71	case	_	_	O	_	O	_
69	i	_	_	_	_	71	det	_	_	O	_	O	_
70	seguenti	_	_	_	_	71	amod	_	_	O	_	O	_
71	atti	_	_	_	_	45	conj	_	_	O	_	O	_
72	urgenti	_	_	_	_	71	amod	_	_	O	_	O	_
73	,	_	_	_	_	71	punct	_	_	O	_	O	_
74	che	_	_	_	_	78	obj	_	_	O	_	O	_
75	il	_	_	_	_	76	det	_	_	O	_	O	_
76	Governo	_	_	_	_	78	nsubj	_	_	O	_	O	_
77	ha	_	_	_	_	78	aux	_	_	O	_	O	_
78	trasmesso	_	_	_	_	71	acl:relcl	_	_	O	_	O	_
79-80	alla	_	_	_	_	_	_	_	_	_	_	_	_
79	a	_	_	_	_	81	case	_	_	O	_	O	_
80	la	_	_	_	_	81	det	_	_	O	_	O	_
81	Camera	_	_	_	_	78	obl	_	_	O	_	O	_
82-83	ai	_	_	_	_	_	_	_	_	_	_	_	_
82	a	_	_	_	_	84	case	_	_	O	_	O	_
83	i	_	_	_	_	84	det	_	_	O	_	O	_
84	fini	_	_	_	_	78	obl	_	_	O	_	O	_
85-86	dell'	_	_	_	_	_	_	_	_	_	_	_	_
85	di	_	_	_	_	87	case	_	_	O	_	O	_
86	l'	_	_	_	_	87	det	_	_	O	_	O	_
87	espressione	_	_	_	_	84	nmod	_	_	O	_	O	_
88-89	del	_	_	_	_	_	_	_	_	_	_	_	_
88	di	_	_	_	_	90	case	_	_	O	_	O	_
89	il	_	_	_	_	90	det	_	_	O	_	O	_
90	parere	_	_	_	_	87	nmod	_	_	O	_	O	_
91	:	_	_	_	_	22	punct	_	_	O	_	O	_
# sent_id = 3
# text = schema di programma pluriennale in materia di aeromobili a pilotaggio remoto (AG2);
1	schema	_	_	_	_	0	root	_	_	O	_	O	_
2	di	_	_	_	_	3	case	_	_	O	_	O	_
3	programma	_	_	_	_	1	nmod	_	_	O	_	O	_
4	pluriennale	_	_	_	_	3	amod	_	_	O	_	O	_
5	in	_	_	_	_	6	case	_	_	O	_	O	_
6	materia	_	_	_	_	3	nmod	_	_	O	_	O	_
7	di	_	_	_	_	8	case	_	_	O	_	O	_
8	aeromobili	_	_	_	_	6	nmod	_	_	O	_	O	_
9	a	_	_	_	_	10	case	_	_	O	_	O	_
10	pilotaggio	_	_	_	_	8	nmod	_	_	O	_	O	_
11	remoto	_	_	_	_	10	amod	_	_	O	_	O	_
12	(	_	_	_	_	13	punct	_	_	O	_	O	_
13	AG2	_	_	_	_	1	nummod	_	_	O	_	O	_
14	)	_	_	_	_	13	punct	_	_	O	_	O	_
15	;	_	_	_	_	1	punct	_	_	O	_	O	_
# sent_id = 4
# text = schema di decreto legislativo recante attuazione di una direttiva europea sui lavoratori marittimi (AG3);
1	schema	_	_	_	_	0	root	_	_	O	_	O	_
2	di	_	_	_	_	3	case	_	_	O	_	O	_
3	decreto	_	_	_	_	1	nmod	_	_	O	_	O	_
4	legislativo	_	_	_	_	3	amod	_	_	O	_	O	_
5	recante	_	_	_	_	3	acl	_	_	O	_	O	_
6	attuazione	_	_	_	_	5	obj	_	_	O	_	O	_
7	di	_	_	_	_	9	case	_	_	O	_	O	_
8	una	_	_	_	_	9	det	_	_	O	_	O	_
9	direttiva	_	_	_	_	6	nmod	_	_	O	_	O	_
10	europea	_	_	_	_	9	amod	_	_	O	_	O	_
11-12	sui	_	_	_	_	_	_	_	_	_	_	_	_
11	su	_	_	_	_	13	case	_	_	O	_	O	_
12	i	_	_	_	_	13	det	_	_	O	_	O	_
13	lavoratori	_	_	_	_	9	nmod	_	_	O	_	O	_
14	marittimi	_	_	_	_	13	amod	_	_	O	_	O	_
15	(	_	_	_	_	16	punct	_	_	O	_	O	_
16	AG3	_	_	_	_	9	appos	_	_	O	_	O	_
17	)	_	_	_	_	16	punct	_	_	O	_	O	_
18	;	_	_	_	_	1	punct	_	_	O	_	O	_
# sent_id = 5
# text = schema di decreto legislativo di attuazione di una direttiva europea sui pacchetti turistici e i servizi turistici (AG6);
1	schema	_	_	_	_	0	root	_	_	O	_	O	_
2	di	_	_	_	_	3	case	_	_	O	_	O	_
3	decreto	_	_	_	_	1	nmod	_	_	O	_	O	_
4	legislativo	_	_	_	_	3	amod	_	_	O	_	O	_
5	di	_	_	_	_	6	case	_	_	O	_	O	_
6	attuazione	_	_	_	_	3	nmod	_	_	O	_	O	_
7	di	_	_	_	_	9	case	_	_	O	_	O	_
8	una	_	_	_	_	9	det	_	_	O	_	O	_
9	direttiva	_	_	_	_	6	nmod	_	_	O	_	O	_
10	europea	_	_	_	_	9	amod	_	_	O	_	O	_
11-12	sui	_	_	_	_	_	_	_	_	_	_	_	_
11	su	_	_	_	_	13	case	_	_	O	_	O	_
12	i	_	_	_	_	13	det	_	_	O	_	O	_
13	pacchetti	_	_	_	_	9	nmod	_	_	O	_	O	_
14	turistici	_	_	_	_	13	amod	_	_	O	_	O	_
15	e	_	_	_	_	17	cc	_	_	O	_	O	_
16	i	_	_	_	_	17	det	_	_	O	_	O	_
17	servizi	_	_	_	_	13	conj	_	_	O	_	O	_
18	turistici	_	_	_	_	17	amod	_	_	O	_	O	_
19	(	_	_	_	_	20	punct	_	_	O	_	O	_
20	AG6	_	_	_	_	1	nummod	_	_	O	_	O	_
21	)	_	_	_	_	20	punct	_	_	O	_	O	_
22	;	_	_	_	_	1	punct	_	_	O	_	O	_
# sent_id = 6
# text = schema di decreto legislativo di attuazione di una direttiva europea sulla distribuzione assicurativa (AG7);
1	schema	_	_	_	_	0	root	_	_	O	_	O	_
2	di	_	_	_	_	3	case	_	_	O	_	O	_
3	decreto	_	_	_	_	1	nmod	_	_	O	_	O	_
4	legislativo	_	_	_	_	3	amod	_	_	O	_	O	_
5	di	_	_	_	_	6	case	_	_	O	_	O	_
6	attuazione	_	_	_	_	3	nmod	_	_	O	_	O	_
7	di	_	_	_	_	9	case	_	_	O	_	O	_
8	una	_	_	_	_	9	det	_	_	O	_	O	_
9	direttiva	_	_	_	_	6	nmod	_	_	O	_	O	_
10	europea	_	_	_	_	9	amod	_	_	O	_	O	_
11-12	sulla	_	_	_	_	_	_	_	_	_	_	_	_
11	su	_	_	_	_	13	case	_	_	O	_	O	_
12	la	_	_	_	_	13	det	_	_	O	_	O	_
13	distribuzione	_	_	_	_	9	nmod	_	_	O	_	O	_
14	assicurativa	_	_	_	_	13	amod	_	_	O	_	O	_
15	(	_	_	_	_	16	punct	_	_	O	_	O	_
16	AG7	_	_	_	_	1	nummod	_	_	O	_	O	_
17	)	_	_	_	_	16	punct	_	_	O	_	O	_
18	;	_	_	_	_	1	punct	_	_	O	_	O	_
# sent_id = 7
# text = schema di decreto legislativo di attuazione di una direttiva europea sull'uso dei dati del PNR ai fini di pubblica sicurezza e penali (AG8);
1	schema	_	_	_	_	0	root	_	_	O	_	O	_
2	di	_	_	_	_	3	case	_	_	O	_	O	_
3	decreto	_	_	_	_	1	nmod	_	_	O	_	O	_
4	legislativo	_	_	_	_	3	amod	_	_	O	_	O	_
5	di	_	_	_	_	6	case	_	_	O	_	O	_
6	attuazione	_	_	_	_	3	nmod	_	_	O	_	O	_
7	di	_	_	_	_	9	case	_	_	O	_	O	_
8	una	_	_	_	_	9	det	_	_	O	_	O	_
9	direttiva	_	_	_	_	6	nmod	_	_	O	_	O	_
10	europea	_	_	_	_	9	amod	_	_	O	_	O	_
11-12	sull'	_	_	_	_	_	_	_	_	_	_	_	_
11	su	_	_	_	_	13	case	_	_	O	_	O	_
12	l'	_	_	_	_	13	det	_	_	O	_	O	_
13	uso	_	_	_	_	9	nmod	_	_	O	_	O	_
14-15	dei	_	_	_	_	_	_	_	_	_	_	_	_
14	di	_	_	_	_	16	case	_	_	O	_	O	_
15	i	_	_	_	_	16	det	_	_	O	_	O	_
16	dati	_	_	_	_	13	nmod	_	_	O	_	O	_
17-18	del	_	_	_	_	_	_	_	_	_	_	_	_
17	di	_	_	_	_	19	case	_	_	O	_	O	_
18	il	_	_	_	_	19	det	_	_	O	_	O	_
19	PNR	_	_	_	_	16	nmod	_	_	O	_	O	_
20-21	ai	_	_	_	_	_	_	_	_	_	_	_	_
20	a	_	_	_	_	22	case	_	_	O	_	O	_
21	i	_	_	_	_	22	det	_	_	O	_	O	_
22	fini	_	_	_	_	13	nmod	_	_	O	_	O	_
23	di	_	_	_	_	25	case	_	_	O	_	O	_
24	pubblica	_	_	_	_	25	amod	_	_	O	_	O	_
25	sicurezza	_	_	_	_	22	nmod	_	_	O	_	O	_
26	e	_	_	_	_	27	cc	_	_	O	_	O	_
27	penali	_	_	_	_	25	conj	_	_	O	_	O	_
28	(	_	_	_	_	29	punct	_	_	O	_	O	_
29	AG8	_	_	_	_	1	nummod	_	_	O	_	O	_
30	)	_	_	_	_	29	punct	_	_	O	_	O	_
31	;	_	_	_	_	1	punct	_	_	O	_	O	_
# sent_id = 8
# text = schema di decreto legislativo di attuazione di una direttiva europea sulla sicurezza delle reti e dei sistemi informativi (AG10);
1	schema	_	_	_	_	0	root	_	_	O	_	O	_
2	di	_	_	_	_	3	case	_	_	O	_	O	_
3	decreto	_	_	_	_	1	nmod	_	_	O	_	O	_
4	legislativo	_	_	_	_	3	amod	_	_	O	_	O	_
5	di	_	_	_	_	6	case	_	_	O	_	O	_
6	attuazione	_	_	_	_	3	nmod	_	_	O	_	O	_
7	di	_	_	_	_	9	case	_	_	O	_	O	_
8	una	_	_	_	_	9	det	_	_	O	_	O	_
9	direttiva	_	_	_	_	6	nmod	_	_	O	_	O	_
10	europea	_	_	_	_	9	amod	_	_	O	_	O	_
11-12	sulla	_	_	_	_	_	_	_	_	_	_	_	_
11	su	_	_	_	_	13	case	_	_	O	_	O	_
12	la	_	_	_	_	13	det	_	_	O	_	O	_
13	sicurezza	_	_	_	_	9	nmod	_	_	O	_	O	_
14-15	delle	_	_	_	_	_	_	_	_	_	_	_	_
14	di	_	_	_	_	16	case	_	_	O	_	O	_
15	le	_	_	_	_	16	det	_	_	O	_	O	_
16	reti	_	_	_	_	13	nmod	_	_	O	_	O	_
17	e	_	_	_	_	20	cc	_	_	O	_	O	_
18-19	dei	_	_	_	_	_	_	_	_	_	_	_	_
18	di	_	_	_	_	20	case	_	_	O	_	O	_
19	i	_	_	_	_	20	det	_	_	O	_	O	_
20	sistemi	_	_	_	_	16	conj	_	_	O	_	O	_
21	informativi	_	_	_	_	20	amod	_	_	O	_	O	_
22	(	_	_	_	_	23	punct	_	_	O	_	O	_
23	AG10	_	_	_	_	1	nummod	_	_	O	_	O	_
24	)	_	_	_	_	23	punct	_	_	O	_	O	_
25	;	_	_	_	_	1	punct	_	_	O	_	O	_
# sent_id = 9
# text = schema di decreto legislativo di attuazione di una direttiva europea sulla riduzione degli inquinanti atmosferici (AG11);
1	schema	_	_	_	_	0	root	_	_	O	_	O	_
2	di	_	_	_	_	3	case	_	_	O	_	O	_
3	decreto	_	_	_	_	1	nmod	_	_	O	_	O	_
4	legislativo	_	_	_	_	3	amod	_	_	O	_	O	_
5	di	_	_	_	_	6	case	_	_	O	_	O	_
6	attuazione	_	_	_	_	3	nmod	_	_	O	_	O	_
7	di	_	_	_	_	9	case	_	_	O	_	O	_
8	una	_	_	_	_	9	det	_	_	O	_	O	_
9	direttiva	_	_	_	_	6	nmod	_	_	O	_	O	_
10	europea	_	_	_	_	9	amod	_	_	O	_	O	_
11-12	sulla	_	_	_	_	_	_	_	_	_	_	_	_
11	su	_	_	_	_	13	case	_	_	O	_	O	_
12	la	_	_	_	_	13	det	_	_	O	_	O	_
13	riduzione	_	_	_	_	9	nmod	_	_	O	_	O	_
14-15	degli	_	_	_	_	_	_	_	_	_	_	_	_
14	di	_	_	_	_	16	case	_	_	O	_	O	_
15	gli	_	_	_	_	16	det	_	_	O	_	O	_
16	inquinanti	_	_	_	_	13	nmod	_	_	O	_	O	_
17	atmosferici	_	_	_	_	16	amod	_	_	O	_	O	_
18	(	_	_	_	_	19	punct	_	_	O	_	O	_
19	AG11	_	_	_	_	1	nummod	_	_	O	_	O	_
20	)	_	_	_	_	19	punct	_	_	O	_	O	_
21	;	_	_	_	_	1	punct	_	_	O	_	O	_
# sent_id = 10
# text = schema di decreto legislativo in materia di regime di incompatibilità degli amministratori giudiziari e degli altri organi della procedura concorsuale (AG13);
1	schema	_	_	_	_	0	root	_	_	O	_	O	_
2	di	_	_	_	_	3	case	_	_	O	_	O	_
3	decreto	_	_	_	_	1	nmod	_	_	O	_	O	_
4	legislativo	_	_	_	_	3	amod	_	_	O	_	O	_
5	in	_	_	_	_	6	case	_	_	O	_	O	_
6	materia	_	_	_	_	3	nmod	_	_	O	_	O	_
7	di	_	_	_	_	8	case	_	_	O	_	O	_
8	regime	_	_	_	_	6	nmod	_	_	O	_	O	_
9	di	_	_	_	_	10	case	_	_	O	_	O	_
10	incompatibilità	_	_	_	_	8	nmod	_	_	O	_	O	_
11-12	degli	_	_	_	_	_	_	_	_	_	_	_	_
11	di	_	_	_	_	13	case	_	_	O	_	O	_
12	gli	_	_	_	_	13	det	_	_	O	_	O	_
13	amministratori	_	_	_	_	10	nmod	_	_	O	_	O	_
14	giudiziari	_	_	_	_	13	amod	_	_	O	_	O	_
15	e	_	_	_	_	19	cc	_	_	O	_	O	_
16-17	degli	_	_	_	_	_	_	_	_	_	_	_	_
16	di	_	_	_	_	19	case	_	_	O	_	O	_
17	gli	_	_	_	_	19	det	_	_	O	_	O	_
18	altri	_	_	_	_	19	amod	_	_	O	_	O	_
19	organi	_	_	_	_	13	conj	_	_	O	_	O	_
20-21	della	_	_	_	_	_	_	_	_	_	_	_	_
20	di	_	_	_	_	22	case	_	_	O	_	O	_
21	la	_	_	_	_	22	det	_	_	O	_	O	_
22	procedura	_	_	_	_	19	nmod	_	_	O	_	O	_
23	concorsuale	_	_	_	_	22	amod	_	_	O	_	O	_
24	(	_	_	_	_	25	punct	_	_	O	_	O	_
25	AG13	_	_	_	_	1	nummod	_	_	O	_	O	_
26	)	_	_	_	_	25	punct	_	_	O	_	O	_
27	;	_	_	_	_	1	punct	_	_	O	_	O	_
# sent_id = 11
# text = schema di decreto legislativo in materia di tutela del lavoro nell'ambito delle imprese sequestrate e confiscate (AG14);
1	schema	_	_	_	_	0	root	_	_	O	_	O	_
2	di	_	_	_	_	3	case	_	_	O	_	O	_
3	decreto	_	_	_	_	1	nmod	_	_	O	_	O	_
4	legislativo	_	_	_	_	3	amod	_	_	O	_	O	_
5	in	_	_	_	_	6	case	_	_	O	_	O	_
6	materia	_	_	_	_	3	nmod	_	_	O	_	O	_
7	di	_	_	_	_	8	case	_	_	O	_	O	_
8	tutela	_	_	_	_	6	nmod	_	_	O	_	O	_
9-10	del	_	_	_	_	_	_	_	_	_	_	_	_
9	di	_	_	_	_	11	case	_	_	O	_	O	_
10	il	_	_	_	_	11	det	_	_	O	_	O	_
11	lavoro	_	_	_	_	8	nmod	_	_	O	_	O	_
12-13	nell'	_	_	_	_	_	_	_	_	_	_	_	_
12	in	_	_	_	_	14	case	_	_	O	_	O	_
13	l'	_	_	_	_	14	det	_	_	O	_	O	_
14	ambito	_	_	_	_	3	nmod	_	_	O	_	O	_
15-16	delle	_	_	_	_	_	_	_	_	_	_	_	_
15	di	_	_	_	_	17	case	_	_	O	_	O	_
16	le	_	_	_	_	17	det	_	_	O	_	O	_
17	imprese	_	_	_	_	14	nmod	_	_	O	_	O	_
18	sequestrate	_	_	_	_	17	acl	_	_	O	_	O	_
19	e	_	_	_	_	20	cc	_	_	O	_	O	_
20	confiscate	_	_	_	_	18	conj	_	_	O	_	O	_
21	(	_	_	_	_	22	punct	_	_	O	_	O	_
22	AG14	_	_	_	_	1	nummod	_	_	O	_	O	_
23	)	_	_	_	_	22	punct	_	_	O	_	O	_
24	;	_	_	_	_	1	punct	_	_	O	_	O	_
# sent_id = 12
# text = schema di decreto legislativo di attuazione di una direttiva europea sulla salvaguardia dei diritti pensionistici complementari dei lavoratori (AG15);
1	schema	_	_	_	_	0	root	_	_	O	_	O	_
2	di	_	_	_	_	3	case	_	_	O	_	O	_
3	decreto	_	_	_	_	1	nmod	_	_	O	_	O	_
4	legislativo	_	_	_	_	3	amod	_	_	O	_	O	_
5	di	_	_	_	_	6	case	_	_	O	_	O	_
6	attuazione	_	_	_	_	3	nmod	_	_	O	_	O	_
7	di	_	_	_	_	9	case	_	_	O	_	O	_
8	una	_	_	_	_	9	det	_	_	O	_	O	_
9	direttiva	_	_	_	_	6	nmod	_	_	O	_	O	_
10	europea	_	_	_	_	9	amod	_	_	O	_	O	_
11-12	sulla	_	_	_	_	_	_	_	_	_	_	_	_
11	su	_	_	_	_	13	case	_	_	O	_	O	_
12	la	_	_	_	_	13	det	_	_	O	_	O	_
13	salvaguardia	_	_	_	_	9	nmod	_	_	O	_	O	_
14-15	dei	_	_	_	_	_	_	_	_	_	_	_	_
14	di	_	_	_	_	16	case	_	_	O	_	O	_
15	i	_	_	_	_	16	det	_	_	O	_	O	_
16	diritti	_	_	_	_	13	nmod	_	_	O	_	O	_
17	pensionistici	_	_	_	_	16	amod	_	_	O	_	O	_
18	complementari	_	_	_	_	16	amod	_	_	O	_	O	_
19-20	dei	_	_	_	_	_	_	_	_	_	_	_	_
19	di	_	_	_	_	21	case	_	_	O	_	O	_
20	i	_	_	_	_	21	det	_	_	O	_	O	_
21	lavoratori	_	_	_	_	16	nmod	_	_	O	_	O	_
22	(	_	_	_	_	23	punct	_	_	O	_	O	_
23	AG15	_	_	_	_	1	nummod	_	_	O	_	O	_
24	)	_	_	_	_	23	punct	_	_	O	_	O	_
25	;	_	_	_	_	1	punct	_	_	O	_	O	_
# sent_id = 13
# text = schema di decreto del Presidente della Repubblica di modifica del regolamento di organizzazione degli uffici centrali del Ministero dell'Interno (AG18);
1	schema	_	_	_	_	0	root	_	_	O	_	O	_
2	di	_	_	_	_	3	case	_	_	O	_	O	_
3	decreto	_	_	_	_	1	nmod	_	_	O	_	O	_
4-5	del	_	_	_	_	_	_	_	_	_	_	_	_
4	di	_	_	_	_	6	case	_	_	O	_	O	_
5	il	_	_	_	_	6	det	_	_	O	_	O	_
6	Presidente	_	_	_	_	3	nmod	_	_	O	_	O	_
7-8	della	_	_	_	_	_	_	_	_	_	_	_	_
7	di	_	_	_	_	9	case	_	_	O	_	O	_
8	la	_	_	_	_	9	det	_	_	O	_	O	_
9	Repubblica	_	_	_	_	6	nmod	_	_	O	_	O	_
10	di	_	_	_	_	11	case	_	_	O	_	O	_
11	modifica	_	_	_	_	3	nmod	_	_	O	_	O	_
12-13	del	_	_	_	_	_	_	_	_	_	_	_	_
12	di	_	_	_	_	14	case	_	_	O	_	O	_
13	il	_	_	_	_	14	det	_	_	O	_	O	_
14	regolamento	_	_	_	_	11	nmod	_	_	O	_	O	_
15	di	_	_	_	_	16	case	_	_	O	_	O	_
16	organizzazione	_	_	_	_	14	nmod	_	_	O	_	O	_
17-18	degli	_	_	_	_	_	_	_	_	_	_	_	_
17	di	_	_	_	_	19	case	_	_	O	_	O	_
18	gli	_	_	_	_	19	det	_	_	O	_	O	_
19	uffici	_	_	_	_	16	nmod	_	_	O	_	O	_
20	centrali	_	_	_	_	19	amod	_	_	O	_	O	_
