ID	FORM	LEMMA	CPOS	POS	FEATS	HEAD	DEPREL	PHEAD	PDEPREL	CUE_NEG	SCOPE_NEG	CUE_SPEC	SCOPE_SPEC
1	Abbiamo	_	_	_	_	2	aux	_	_	O	_	O	_
2	modificato	_	_	_	_	0	root	_	_	O	_	O	_
3	,	_	_	_	_	2	punct	_	_	O	_	O	_
4	grazie	_	_	_	_	7	case	_	_	O	_	O	_
5	a	_	_	_	_	4	fixed	_	_	O	_	O	_
6	un	_	_	_	_	7	det	_	_	O	_	O	_
7	emendamento	_	_	_	_	2	obl	_	_	O	_	O	_
8-9	del	_	_	_	_	_	_	_	_	_	_	_	_
8	di	_	_	_	_	10	case	_	_	O	_	O	_
9	il	_	_	_	_	10	det	_	_	O	_	O	_
10	relatore	_	_	_	_	7	nmod	_	_	O	_	O	_
11	che	_	_	_	_	13	nsubj	_	_	O	_	O	_
12	ha	_	_	_	_	13	aux	_	_	O	_	O	_
13	recepito	_	_	_	_	7	acl:relcl	_	_	O	_	O	_
14	una	_	_	_	_	15	det	_	_	O	_	O	_
15	serie	_	_	_	_	13	obj	_	_	O	_	O	_
16	di	_	_	_	_	17	case	_	_	O	_	O	_
17	emendamenti	_	_	_	_	15	nmod	_	_	O	_	O	_
18-19	dei	_	_	_	_	_	_	_	_	_	_	_	_
18	di	_	_	_	_	21	case	_	_	O	_	O	_
19	i	_	_	_	_	21	det	_	_	O	_	O	_
20	diversi	_	_	_	_	21	det	_	_	O	_	O	_
21	gruppi	_	_	_	_	17	nmod	_	_	O	_	O	_
22	politici	_	_	_	_	21	amod	_	_	O	_	O	_
23	,	_	_	_	_	2	punct	_	_	O	_	O	_
24	una	_	_	_	_	25	det	_	_	O	_	O	_
25	data	_	_	_	_	2	obj	_	_	O	_	O	_
26	certa	_	_	_	_	25	amod	_	_	O	_	O	_
27	di	_	_	_	_	28	case	_	_	O	_	O	_
28	inizio	_	_	_	_	25	nmod	_	_	O	_	O	_
29-30	del	_	_	_	_	_	_	_	_	_	_	_	_
29	di	_	_	_	_	31	case	_	_	O	_	O	_
30	il	_	_	_	_	31	det	_	_	O	_	O	_
31	calcolo	_	_	_	_	28	nmod	_	_	O	_	O	_
32-33	dei	_	_	_	_	_	_	_	_	_	_	_	_
32	di	_	_	_	_	35	case	_	_	O	_	O	_
33	i	_	_	_	_	35	det	_	_	O	_	O	_
34	90	_	_	_	_	35	nummod	_	_	O	_	O	_
35	giorni	_	_	_	_	31	nmod	_	_	O	_	O	_
36-37	dalla	_	_	_	_	_	_	_	_	_	_	_	_
36	da	_	_	_	_	38	case	_	_	O	_	O	_
37	la	_	_	_	_	38	det	_	_	O	_	O	_
38	data	_	_	_	_	35	nmod	_	_	O	_	O	_
39	di	_	_	_	_	40	case	_	_	O	_	O	_
40	giuramento	_	_	_	_	38	nmod	_	_	O	_	O	_
41-42	del	_	_	_	_	_	_	_	_	_	_	_	_
41	di	_	_	_	_	44	case	_	_	O	_	O	_
42	il	_	_	_	_	44	det	_	_	O	_	O	_
43	nuovo	_	_	_	_	44	amod	_	_	O	_	O	_
44	Governo	_	_	_	_	40	nmod	_	_	O	_	O	_
45	e	_	_	_	_	48	cc	_	_	O	_	O	_
46	si	_	_	_	_	48	expl:impers	_	_	O	_	O	_
47	è	_	_	_	_	48	aux	_	_	O	_	O	_
48	stabilito	_	_	_	_	2	conj	_	_	O	_	O	_
49	che	_	_	_	_	85	mark	_	_	O	_	O	_
50	in	_	_	_	_	51	case	_	_	O	_	O	_
51	mancanza	_	_	_	_	85	obl	_	_	O	_	O	_
52	-	_	_	_	_	53	punct	_	_	O	_	O	_
53	cosa	_	_	_	_	51	nmod	_	_	O	_	O	_
54	che	_	_	_	_	64	nsubj	_	_	O	_	O	_
55	,	_	_	_	_	54	punct	_	_	O	_	O	_
56	peraltro	_	_	_	_	64	advmod	_	_	O	_	O	_
57	,	_	_	_	_	60	punct	_	_	O	_	O	_
58	in	_	_	_	_	60	case	_	_	O	_	O	_
59	questi	_	_	_	_	60	det	_	_	O	_	O	_
60	giorni	_	_	_	_	64	obl	_	_	O	_	O	_
61	è	_	_	_	_	64	cop	_	_	O	_	O	_
62	di	_	_	_	_	64	case	_	_	O	_	O	_
63	ampia	_	_	_	_	64	amod	_	_	O	_	O	_
64	discussione	_	_	_	_	53	acl:relcl	_	_	O	_	O	_
65	in	_	_	_	_	67	case	_	_	O	_	O	_
66	queste	_	_	_	_	67	det	_	_	O	_	O	_
67	Aule	_	_	_	_	64	nmod	_	_	O	_	O	_
68	e	_	_	_	_	71	cc	_	_	O	_	O	_
69-70	sulla	_	_	_	_	_	_	_	_	_	_	_	_
69	su	_	_	_	_	71	case	_	_	O	_	O	_
70	la	_	_	_	_	71	det	_	_	O	_	O	_
71	stampa	_	_	_	_	67	conj	_	_	O	_	O	_
72	-	_	_	_	_	53	punct	_	_	O	_	O	_
73	di	_	_	_	_	76	case	_	_	O	_	O	_
74	un	_	_	_	_	76	det	_	_	O	_	O	_
75	nuovo	_	_	_	_	76	amod	_	_	O	_	O	_
76	Esecutivo	_	_	_	_	53	nmod	_	_	O	_	O	_
77	,	_	_	_	_	51	punct	_	_	O	_	O	_
78	comunque	_	_	_	_	81	advmod	_	_	O	_	O	_
79	entro	_	_	_	_	81	case	_	_	O	_	O	_
80	il	_	_	_	_	81	det	_	_	O	_	O	_
81	30	_	_	_	_	85	obl	_	_	O	_	O	_
82	di	_	_	_	_	83	case	_	_	O	_	O	_
83	settembre	_	_	_	_	81	nmod	_	_	O	_	O	_
84	si	_	_	_	_	85	expl:pass	_	_	O	_	O	_
85	ha	_	_	_	_	48	ccomp	_	_	O	_	O	_
86	la	_	_	_	_	87	det	_	_	O	_	O	_
87	decadenza	_	_	_	_	85	nsubj:pass	_	_	O	_	O	_
88-89	del	_	_	_	_	_	_	_	_	_	_	_	_
88	di	_	_	_	_	90	case	_	_	O	_	O	_
89	il	_	_	_	_	90	det	_	_	O	_	O	_
90	collegio	_	_	_	_	87	nmod	_	_	O	_	O	_
91	e	_	_	_	_	95	cc	_	_	O	_	O	_
92	,	_	_	_	_	93	punct	_	_	O	_	O	_
93	quindi	_	_	_	_	95	advmod	_	_	O	_	O	_
94	,	_	_	_	_	93	punct	_	_	O	_	O	_
95	bisogna	_	_	_	_	85	conj	_	_	O	_	O	_
96	provvedere	_	_	_	_	95	csubj	_	_	O	_	O	_
97-98	ai	_	_	_	_	_	_	_	_	_	_	_	_
97	a	_	_	_	_	100	case	_	_	O	_	O	_
98	i	_	_	_	_	100	det	_	_	O	_	O	_
99	necessari	_	_	_	_	100	amod	_	_	O	_	O	_
100	adempimenti	_	_	_	_	96	obl	_	_	O	_	O	_
101	,	_	_	_	_	100	punct	_	_	O	_	O	_
102	che	_	_	_	_	112	nsubj	_	_	O	_	O	_
103	,	_	_	_	_	102	punct	_	_	O	_	O	_
104	come	_	_	_	_	105	mark	_	_	O	_	O	_
105	richiamava	_	_	_	_	112	advcl	_	_	O	_	O	_
106	il	_	_	_	_	107	det	_	_	O	_	O	_
107	collega	_	_	_	_	105	nsubj	_	_	O	_	O	_
108	Crippa	_	_	_	_	107	nmod	_	_	O	_	O	_
109	,	_	_	_	_	53	punct	_	_	O	_	O	_
110	sono	_	_	_	_	112	cop	_	_	O	_	O	_
111	una	_	_	_	_	112	det	_	_	O	_	O	_
112	proposta	_	_	_	_	100	acl:relcl	_	_	O	_	O	_
113-114	del	_	_	_	_	_	_	_	_	_	_	_	_
113	di	_	_	_	_	115	case	_	_	O	_	O	_
114	il	_	_	_	_	115	det	_	_	O	_	O	_
115	Governo	_	_	_	_	112	nmod	_	_	O	_	O	_
116	,	_	_	_	_	112	punct	_	_	O	_	O	_
117	sentiti	_	_	_	_	112	acl	_	_	O	_	O	_
118	e	_	_	_	_	119	cc	_	_	O	_	O	_
119	proposti	_	_	_	_	117	conj	_	_	O	_	O	_
120	i	_	_	_	_	121	det	_	_	O	_	O	_
121	nomi	_	_	_	_	119	nsubj:pass	_	_	O	_	O	_
122-123	dal	_	_	_	_	_	_	_	_	_	_	_	_
122	da	_	_	_	_	124	case	_	_	O	_	O	_
123	il	_	_	_	_	124	det	_	_	O	_	O	_
124	Ministro	_	_	_	_	119	obl:agent	_	_	O	_	O	_
125	competente	_	_	_	_	124	amod	_	_	O	_	O	_
126	,	_	_	_	_	129	punct	_	_	O	_	O	_
127	e	_	_	_	_	129	cc	_	_	O	_	O	_
128	il	_	_	_	_	129	det	_	_	O	_	O	_
129	voto	_	_	_	_	112	conj	_	_	O	_	O	_
130-131	delle	_	_	_	_	_	_	_	_	_	_	_	_
130	di	_	_	_	_	132	case	_	_	O	_	O	_
131	le	_	_	_	_	132	det	_	_	O	_	O	_
132	Commissioni	_	_	_	_	129	nmod	_	_	O	_	O	_
133	parlamentari	_	_	_	_	132	amod	_	_	O	_	O	_
134	con	_	_	_	_	136	case	_	_	O	_	O	_
135	la	_	_	_	_	136	det	_	_	O	_	O	_
136	maggioranza	_	_	_	_	129	nmod	_	_	O	_	O	_
137-138	dei	_	_	_	_	_	_	_	_	_	_	_	_
137	di	_	_	_	_	140	case	_	_	O	_	O	_
138	i	_	_	_	_	140	det	_	_	O	_	O	_
139	due	_	_	_	_	140	nummod	_	_	O	_	O	_
140	terzi	_	_	_	_	136	nmod	_	_	O	_	O	_
141	.	_	_	_	_	2	punct	_	_	O	_	O	_
# sent_id = 7
# text = Per questo, le due valutazioni - che abbiamo inserito nell'articolato emendato - di 90 giorni dalla data di giuramento e il limite del 30 settembre ci sembrano congrue per lo svolgimento di questo articolato e complesso procedimento di nomina.
1	Per	_	_	_	_	2	case	_	_	O	_	O	_
2	questo	_	_	_	_	32	obl	_	_	O	_	O	_
3	,	_	_	_	_	2	punct	_	_	O	_	O	_
4	le	_	_	_	_	6	det	_	_	O	_	O	32
5	due	_	_	_	_	6	nummod	_	_	O	_	O	32
6	valutazioni	_	_	_	_	32	nsubj	_	_	O	_	O	32
7	-	_	_	_	_	10	punct	_	_	O	_	O	_
8	che	_	_	_	_	10	obj	_	_	O	_	O	_
9	abbiamo	_	_	_	_	10	aux	_	_	O	_	O	_
10	inserito	_	_	_	_	6	acl:relcl	_	_	O	_	O	_
11-12	nell'	_	_	_	_	_	_	_	_	_	_	_	_
11	in	_	_	_	_	13	case	_	_	O	_	O	_
12	l'	_	_	_	_	13	det	_	_	O	_	O	_
13	articolato	_	_	_	_	10	obl	_	_	O	_	O	_
14	emendato	_	_	_	_	13	amod	_	_	O	_	O	_
15	-	_	_	_	_	10	punct	_	_	O	_	O	_
16	di	_	_	_	_	18	case	_	_	O	_	O	32
17	90	_	_	_	_	18	nummod	_	_	O	_	O	32
18	giorni	_	_	_	_	6	nmod	_	_	O	_	O	32
19-20	dalla	_	_	_	_	_	_	_	_	_	_	_	_
19	da	_	_	_	_	21	case	_	_	O	_	O	32
20	la	_	_	_	_	21	det	_	_	O	_	O	32
21	data	_	_	_	_	18	nmod	_	_	O	_	O	32
22	di	_	_	_	_	23	case	_	_	O	_	O	32
23	giuramento	_	_	_	_	21	nmod	_	_	O	_	O	32
24	e	_	_	_	_	26	cc	_	_	O	_	O	32
25	il	_	_	_	_	26	det	_	_	O	_	O	32
26	limite	_	_	_	_	18	conj	_	_	O	_	O	32
27-28	del	_	_	_	_	_	_	_	_	_	_	_	_
27	di	_	_	_	_	29	case	_	_	O	_	O	32
28	il	_	_	_	_	29	det	_	_	O	_	O	32
29	30	_	_	_	_	26	nmod	_	_	O	_	O	32
30	settembre	_	_	_	_	29	flat	_	_	O	_	O	32
31	ci	_	_	_	_	32	iobj	_	_	O	_	O	_
32	sembrano	_	_	_	_	0	root	_	_	O	_	BS	_
33	congrue	_	_	_	_	32	xcomp	_	_	O	_	O	32
34	per	_	_	_	_	36	case	_	_	O	_	O	32
35	lo	_	_	_	_	36	det	_	_	O	_	O	32
36	svolgimento	_	_	_	_	33	obl	_	_	O	_	O	32
37	di	_	_	_	_	42	case	_	_	O	_	O	32
38	questo	_	_	_	_	42	det	_	_	O	_	O	32
39	articolato	_	_	_	_	42	amod	_	_	O	_	O	32
40	e	_	_	_	_	41	cc	_	_	O	_	O	32
41	complesso	_	_	_	_	39	conj	_	_	O	_	O	32
42	procedimento	_	_	_	_	36	nmod	_	_	O	_	O	32
43	di	_	_	_	_	44	case	_	_	O	_	O	32
44	nomina	_	_	_	_	42	nmod	_	_	O	_	O	32
45	.	_	_	_	_	32	punct	_	_	O	_	O	_
# INTERVENTO NUMERO 19
# id="tit00030.sub00010.int00130" cognomeNome="FICO Roberto" nominativo="PRESIDENTE"
# sent_id = 1
# text = Saluto anche a nome dell'Assemblea gli insegnanti e gli studenti del liceo classico e linguistico “Settimo” di Caltanissetta, che assistono ai nostri lavori dalla tribuna (Applausi).
1	Saluto	_	_	_	_	0	root	_	_	O	_	O	_
2	anche	_	_	_	_	4	advmod	_	_	O	_	O	_
3	a	_	_	_	_	4	case	_	_	O	_	O	_
4	nome	_	_	_	_	1	obl	_	_	O	_	O	_
5-6	dell'	_	_	_	_	_	_	_	_	_	_	_	_
5	di	_	_	_	_	7	case	_	_	O	_	O	_
6	l'	_	_	_	_	7	det	_	_	O	_	O	_
7	Assemblea	_	_	_	_	4	nmod	_	_	O	_	O	_
8	gli	_	_	_	_	9	det	_	_	O	_	O	_
9	insegnanti	_	_	_	_	1	obj	_	_	O	_	O	_
10	e	_	_	_	_	12	cc	_	_	O	_	O	_
11	gli	_	_	_	_	12	det	_	_	O	_	O	_
12	studenti	_	_	_	_	9	conj	_	_	O	_	O	_
13-14	del	_	_	_	_	_	_	_	_	_	_	_	_
13	di	_	_	_	_	15	case	_	_	O	_	O	_
14	il	_	_	_	_	15	det	_	_	O	_	O	_
15	liceo	_	_	_	_	12	nmod	_	_	O	_	O	_
16	classico	_	_	_	_	15	amod	_	_	O	_	O	_
17	e	_	_	_	_	18	cc	_	_	O	_	O	_
18	linguistico	_	_	_	_	16	conj	_	_	O	_	O	_
19	“	_	_	_	_	20	punct	_	_	O	_	O	_
20	Settimo	_	_	_	_	15	nmod	_	_	O	_	O	_
21	”	_	_	_	_	20	punct	_	_	O	_	O	_
22	di	_	_	_	_	23	case	_	_	O	_	O	_
23	Caltanissetta	_	_	_	_	15	nmod	_	_	O	_	O	_
24	,	_	_	_	_	12	punct	_	_	O	_	O	_
25	che	_	_	_	_	26	nsubj	_	_	O	_	O	_
26	assistono	_	_	_	_	15	acl:relcl	_	_	O	_	O	_
27-28	ai	_	_	_	_	_	_	_	_	_	_	_	_
27	a	_	_	_	_	30	case	_	_	O	_	O	_
28	i	_	_	_	_	30	det	_	_	O	_	O	_
29	nostri	_	_	_	_	30	det:poss	_	_	O	_	O	_
30	lavori	_	_	_	_	26	obl	_	_	O	_	O	_
31-32	dalla	_	_	_	_	_	_	_	_	_	_	_	_
31	da	_	_	_	_	33	case	_	_	O	_	O	_
32	la	_	_	_	_	33	det	_	_	O	_	O	_
33	tribuna	_	_	_	_	26	obl	_	_	O	_	O	_
34	(	_	_	_	_	35	punct	_	_	DESCR.	DESCR.	DESCR.	DESCR.
35	Applausi	_	_	_	_	1	obl	_	_	DESCR.	DESCR.	DESCR.	DESCR.
36	)	_	_	_	_	35	punct	_	_	DESCR.	DESCR.	DESCR.	DESCR.
37	.	_	_	_	_	1	punct	_	_	O	_	O	_
# INTERVENTO NUMERO 20
# id="tit00030.sub00010.int00140" cognomeNome="GALLI Dario"
# sent_id = 1
# text = Relatore.
1	Relatore	_	_	_	_	0	root	_	_	DESCR.	DESCR.	DESCR.	DESCR.
2	.	_	_	_	_	1	punct	_	_	DESCR.	DESCR.	DESCR.	DESCR.
# sent_id = 2
# text = Chiedo di parlare.
1	Chiedo	_	_	_	_	0	root	_	_	O	_	O	_
2	di	_	_	_	_	3	mark	_	_	O	_	O	_
3	parlare	_	_	_	_	1	xcomp	_	_	O	_	O	_
4	.	_	_	_	_	1	punct	_	_	O	_	O	_
# INTERVENTO NUMERO 21
# id="tit00030.sub00010.int00150" cognomeNome="FICO Roberto" nominativo="PRESIDENTE"
# sent_id = 1
# text = Ne ha facoltà.
1	Ne	_	_	_	_	2	iobj	_	_	O	_	O	_
2	ha	_	_	_	_	0	root	_	_	O	_	O	_
3	facoltà	_	_	_	_	2	obj	_	_	O	_	O	_
4	.	_	_	_	_	2	punct	_	_	O	_	O	_
# INTERVENTO NUMERO 22
# id="tit00030.sub00010.int00160" cognomeNome="GALLI Dario"
# sent_id = 1
# text = Relatore.
1	Relatore	_	_	_	_	0	root	_	_	DESCR.	DESCR.	DESCR.	DESCR.
2	.	_	_	_	_	1	punct	_	_	DESCR.	DESCR.	DESCR.	DESCR.
# sent_id = 2
# text = Grazie, Presidente.
1	Grazie	_	_	_	_	0	root	_	_	O	_	O	_
2	,	_	_	_	_	1	punct	_	_	O	_	O	_
3	Presidente	_	_	_	_	1	vocative	_	_	O	_	O	_
4	.	_	_	_	_	1	punct	_	_	O	_	O	_
# sent_id = 3
# text = Molto velocemente, perché i colleghi che mi hanno preceduto hanno già ben argomentato.
1	Molto	_	_	_	_	2	advmod	_	_	O	_	O	_
2	velocemente	_	_	_	_	0	root	_	_	O	_	O	_
3	,	_	_	_	_	2	punct	_	_	O	_	O	_
4	perché	_	_	_	_	14	mark	_	_	O	_	O	_
5	i	_	_	_	_	6	det	_	_	O	_	O	_
6	colleghi	_	_	_	_	14	nsubj	_	_	O	_	O	_
7	che	_	_	_	_	10	nsubj	_	_	O	_	O	_
8	mi	_	_	_	_	10	iobj	_	_	O	_	O	_
9	hanno	_	_	_	_	10	aux	_	_	O	_	O	_
10	preceduto	_	_	_	_	6	acl:relcl	_	_	O	_	O	_
11	hanno	_	_	_	_	14	aux	_	_	O	_	O	_
12	già	_	_	_	_	14	advmod	_	_	O	_	O	_
13	ben	_	_	_	_	14	advmod	_	_	O	_	O	_
14	argomentato	_	_	_	_	2	advcl	_	_	O	_	O	_
15	.	_	_	_	_	2	punct	_	_	O	_	O	_
# sent_id = 4
# text = In particolare, sono d'accordo con il collega Crippa sulla questione che, in linea di massima, valgono le considerazioni fatte dai presentanti l'emendamento, però noi in realtà stiamo facendo un provvedimento di legge, che di fatto va al di là di quella che è la prassi consolidata in assenza di provvedimenti di legge.
1	In	_	_	_	_	2	case	_	_	O	_	O	_
2	particolare	_	_	_	_	6	obl	_	_	O	_	O	_
3	,	_	_	_	_	2	punct	_	_	O	_	O	_
4	sono	_	_	_	_	6	cop	_	_	O	_	O	_
5	d'	_	_	_	_	6	case	_	_	O	_	O	_
6	accordo	_	_	_	_	0	root	_	_	O	_	O	_
7	con	_	_	_	_	9	case	_	_	O	_	O	_
8	il	_	_	_	_	9	det	_	_	O	_	O	_
9	collega	_	_	_	_	6	nmod	_	_	O	_	O	_
10	Crippa	_	_	_	_	9	nmod	_	_	O	_	O	_
11-12	sulla	_	_	_	_	_	_	_	_	_	_	_	_
11	su	_	_	_	_	13	case	_	_	O	_	O	_
12	la	_	_	_	_	13	det	_	_	O	_	O	_
13	questione	_	_	_	_	6	obl	_	_	O	_	O	_
14	che	_	_	_	_	21	nsubj	_	_	O	_	O	_
15	,	_	_	_	_	14	punct	_	_	O	_	O	_
16	in	_	_	_	_	17	case	_	_	O	_	O	_
17	linea	_	_	_	_	21	obl	_	_	O	_	O	_
18	di	_	_	_	_	19	case	_	_	O	_	O	_
19	massima	_	_	_	_	17	nmod	_	_	O	_	O	_
20	,	_	_	_	_	17	punct	_	_	O	_	O	_
21	valgono	_	_	_	_	13	acl:relcl	_	_	O	_	O	_
22	le	_	_	_	_	23	det	_	_	O	_	O	_
23	considerazioni	_	_	_	_	21	nsubj	_	_	O	_	O	_
24	fatte	_	_	_	_	23	acl	_	_	O	_	O	_
25-26	dai	_	_	_	_	_	_	_	_	_	_	_	_
25	da	_	_	_	_	27	case	_	_	O	_	O	_
26	i	_	_	_	_	27	det	_	_	O	_	O	_
27	presentanti	_	_	_	_	24	obl:agent	_	_	O	_	O	_
28	l'	_	_	_	_	29	det	_	_	O	_	O	_
29	emendamento	_	_	_	_	27	nmod	_	_	O	_	O	_
30	,	_	_	_	_	36	punct	_	_	O	_	O	_
31	però	_	_	_	_	36	cc	_	_	O	_	O	_
32	noi	_	_	_	_	36	nsubj	_	_	O	_	O	_
33	in	_	_	_	_	34	case	_	_	O	_	O	_
34	realtà	_	_	_	_	36	obl	_	_	O	_	O	_
35	stiamo	_	_	_	_	36	aux	_	_	O	_	O	_
36	facendo	_	_	_	_	6	conj	_	_	O	_	O	_
37	un	_	_	_	_	38	det	_	_	O	_	O	_
38	provvedimento	_	_	_	_	36	obj	_	_	O	_	O	_
39	di	_	_	_	_	40	case	_	_	O	_	O	_
40	legge	_	_	_	_	38	nmod	_	_	O	_	O	_
41	,	_	_	_	_	38	punct	_	_	O	_	O	_
42	che	_	_	_	_	45	nsubj	_	_	O	_	O	_
43	di	_	_	_	_	44	case	_	_	O	_	O	_
44	fatto	_	_	_	_	45	obl	_	_	O	_	O	_
45	va	_	_	_	_	38	acl:relcl	_	_	O	_	O	_
46-47	al	_	_	_	_	_	_	_	_	_	_	_	_
46	a	_	_	_	_	49	case	_	_	O	_	O	_
47	il	_	_	_	_	49	det	_	_	O	_	O	_
48	di	_	_	_	_	49	case	_	_	O	_	O	_
49	là	_	_	_	_	51	advmod	_	_	O	_	O	_
50	di	_	_	_	_	51	case	_	_	O	_	O	_
51	quella	_	_	_	_	45	obl	_	_	O	_	O	_
52	che	_	_	_	_	55	nsubj	_	_	O	_	O	_
53	è	_	_	_	_	55	cop	_	_	O	_	O	_
54	la	_	_	_	_	55	det	_	_	O	_	O	_
55	prassi	_	_	_	_	51	acl:relcl	_	_	O	_	O	_
56	consolidata	_	_	_	_	55	amod	_	_	O	_	O	_
57	in	_	_	_	_	58	case	_	_	O	_	O	_
58	assenza	_	_	_	_	55	nmod	_	_	O	_	O	_
59	di	_	_	_	_	60	case	_	_	O	_	O	_
60	provvedimenti	_	_	_	_	58	nmod	_	_	O	_	O	_
61	di	_	_	_	_	62	case	_	_	O	_	O	_
62	legge	_	_	_	_	60	nmod	_	_	O	_	O	_
63	.	_	_	_	_	6	punct	_	_	O	_	O	_
# sent_id = 5
# text = Tuttavia, nel merito, ci tenevo semplicemente a chiarire la posizione:
1	Tuttavia	_	_	_	_	8	advmod	_	_	O	_	O	_
2	,	_	_	_	_	1	punct	_	_	O	_	O	_
3-4	nel	_	_	_	_	_	_	_	_	_	_	_	_
3	in	_	_	_	_	5	case	_	_	O	_	O	_
4	il	_	_	_	_	5	det	_	_	O	_	O	_
5	merito	_	_	_	_	8	obl	_	_	O	_	O	_
6	,	_	_	_	_	5	punct	_	_	O	_	O	_
7	ci	_	_	_	_	8	expl	_	_	O	_	O	_
8	tenevo	_	_	_	_	0	root	_	_	O	_	O	_
9	semplicemente	_	_	_	_	8	advmod	_	_	O	_	O	_
10	a	_	_	_	_	11	mark	_	_	O	_	O	_
11	chiarire	_	_	_	_	8	xcomp	_	_	O	_	O	_
12	la	_	_	_	_	13	det	_	_	O	_	O	_
13	posizione	_	_	_	_	11	obj	_	_	O	_	O	_
14	:	_	_	_	_	8	punct	_	_	O	_	O	_
# sent_id = 6
# text = noi siamo assolutamente d'accordo con i colleghi presentanti sul fatto di ridurre al minimo il tempo necessario per la costituzione del nuovo CdA di ARERA, ma la questione è che rischiamo veramente, proprio visti i tempi ristretti e la ricerca non semplicissima, a questo punto di personaggi con adeguato curriculum personale, di arrivare magari a poche settimane dalla scadenza eventuale del 31 luglio che, a questo punto, sostituirebbe il 30 settembre, dicevo la necessità a poche settimane di rifare un altro provvedimento di nuovo per prorogare la scadenza.
1	noi	_	_	_	_	5	nsubj	_	_	O	_	O	_
2	siamo	_	_	_	_	5	cop	_	_	O	_	O	_
3	assolutamente	_	_	_	_	5	advmod	_	_	O	_	O	_
4	d'	_	_	_	_	5	case	_	_	O	_	O	_
5	accordo	_	_	_	_	0	root	_	_	O	_	O	_
6	con	_	_	_	_	8	case	_	_	O	_	O	_
7	i	_	_	_	_	8	det	_	_	O	_	O	_
8	colleghi	_	_	_	_	5	nmod	_	_	O	_	O	_
9	presentanti	_	_	_	_	8	compound	_	_	O	_	O	_
10-11	sul	_	_	_	_	_	_	_	_	_	_	_	_
10	su	_	_	_	_	12	case	_	_	O	_	O	_
11	il	_	_	_	_	12	det	_	_	O	_	O	_
12	fatto	_	_	_	_	5	obl	_	_	O	_	O	_
13	di	_	_	_	_	14	mark	_	_	O	_	O	_
14	ridurre	_	_	_	_	12	acl	_	_	O	_	O	_
15-16	al	_	_	_	_	_	_	_	_	_	_	_	_
15	a	_	_	_	_	17	case	_	_	O	_	O	_
16	il	_	_	_	_	17	det	_	_	O	_	O	_
17	minimo	_	_	_	_	14	obl	_	_	O	_	O	_
18	il	_	_	_	_	19	det	_	_	O	_	O	_
19	tempo	_	_	_	_	14	obj	_	_	O	_	O	_
20	necessario	_	_	_	_	19	amod	_	_	O	_	O	_
21	per	_	_	_	_	23	case	_	_	O	_	O	_
22	la	_	_	_	_	23	det	_	_	O	_	O	_
23	costituzione	_	_	_	_	20	obl	_	_	O	_	O	_
24-25	del	_	_	_	_	_	_	_	_	_	_	_	_
24	di	_	_	_	_	27	case	_	_	O	_	O	_
25	il	_	_	_	_	27	det	_	_	O	_	O	_
26	nuovo	_	_	_	_	27	amod	_	_	O	_	O	_
27	CdA	_	_	_	_	23	nmod	_	_	O	_	O	_
28	di	_	_	_	_	29	case	_	_	O	_	O	_
29	ARERA	_	_	_	_	27	nmod	_	_	O	_	O	_
30	,	_	_	_	_	34	punct	_	_	O	_	O	_
31	ma	_	_	_	_	34	cc	_	_	O	_	O	_
32	la	_	_	_	_	33	det	_	_	O	_	O	_
33	questione	_	_	_	_	34	nsubj	_	_	O	_	O	_
34	è	_	_	_	_	5	conj	_	_	O	_	O	_
35	che	_	_	_	_	36	mark	_	_	O	_	O	_
36	rischiamo	_	_	_	_	34	ccomp	_	_	O	_	O	_
37	veramente	_	_	_	_	36	advmod	_	_	O	_	O	_
38	,	_	_	_	_	36	punct	_	_	O	_	O	_
39	proprio	_	_	_	_	40	advmod	_	_	O	_	O	_
40	visti	_	_	_	_	36	advcl	_	_	O	_	O	_
41	i	_	_	_	_	42	det	_	_	O	_	O	_
42	tempi	_	_	_	_	40	obj	_	_	O	_	O	_
43	ristretti	_	_	_	_	42	amod	_	_	O	_	O	_
44	e	_	_	_	_	46	cc	_	_	O	_	O	_
45	la	_	_	_	_	46	det	_	_	O	_	O	_
46	ricerca	_	_	_	_	42	conj	_	_	O	_	O	_
47	non	_	_	_	_	48	advmod	_	_	BN	_	O	_
48	semplicissima	_	_	_	_	46	amod	_	_	O	47	O	_
49	,	_	_	_	_	46	punct	_	_	O	_	O	_
50	a	_	_	_	_	52	case	_	_	O	_	O	_
51	questo	_	_	_	_	52	det	_	_	O	_	O	_
52	punto	_	_	_	_	46	nmod	_	_	O	_	O	_
53	di	_	_	_	_	54	case	_	_	O	_	O	_
54	personaggi	_	_	_	_	46	nmod	_	_	O	_	O	_
55	con	_	_	_	_	57	case	_	_	O	_	O	_
56	adeguato	_	_	_	_	57	amod	_	_	O	_	O	_
57	curriculum	_	_	_	_	54	nmod	_	_	O	_	O	_
58	personale	_	_	_	_	57	amod	_	_	O	_	O	_
59	,	_	_	_	_	46	punct	_	_	O	_	O	_
60	di	_	_	_	_	61	mark	_	_	O	_	O	_
61	arrivare	_	_	_	_	36	xcomp	_	_	O	_	O	_
62	magari	_	_	_	_	65	advmod	_	_	O	_	O	_
63	a	_	_	_	_	65	case	_	_	O	_	O	_
64	poche	_	_	_	_	65	det	_	_	O	_	O	_
65	settimane	_	_	_	_	61	obl	_	_	O	_	O	_
